,id,pid,ms_subclass,lot_frontage,lot_area,lot_shape,utilities,lot_config,land_slope,neighborhood,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,heating_qc,electrical,1st_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,screen_porch,mo_sold,sale_type,saleprice
61,1799,528458130,bin_03,75.0,9000,Reg,AllPub,Inside,Gtl,Somerst,1Fam,2Story,8,5,2007,2007,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,64.0,Unf,0.0,1120.0,Ex,SBrkr,1184,2610,0.0,2.0,1.0,4.0,1.0,Ex,11,Typ,1.0,Gd,BuiltIn,2007.0,Fin,550.0,TA,TA,Y,208.0,364.0,0.0,0.0,8,New,303477
62,230,905109170,bin_01,0.0,20062,IR1,AllPub,Inside,Mod,ClearCr,1Fam,1Story,7,7,1977,2001,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1092.0,Unf,0.0,328.0,Gd,SBrkr,1483,1483,1.0,1.0,1.0,1.0,1.0,TA,4,Typ,2.0,TA,Attchd,1977.0,RFn,690.0,TA,TA,Y,496.0,0.0,0.0,0.0,4,WD ,270000
63,1295,902109160,bin_06,81.0,7308,Reg,AllPub,Corner,Gtl,OldTown,1Fam,1.5Fin,5,5,1920,1950,None,0.0,Fa,Fa,BrkTil,TA,TA,No,Rec,360.0,Unf,0.0,576.0,Gd,FuseA,960,1740,0.0,1.0,0.0,2.0,1.0,Ex,6,Typ,1.0,Gd,Detchd,1920.0,Unf,225.0,Fa,Fa,N,0.0,0.0,236.0,0.0,6,WD ,122250
64,638,535178120,bin_01,70.0,8750,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,5,1955,1955,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,172.0,LwQ,483.0,727.0,Gd,FuseA,1382,1382,0.0,1.0,0.0,3.0,1.0,Gd,6,Typ,0.0,0,Attchd,1955.0,Unf,350.0,TA,TA,Y,280.0,0.0,0.0,0.0,7,WD ,153000
65,2278,923202134,bin_01,70.0,8402,Reg,AllPub,Inside,Gtl,Mitchel,1Fam,1Story,5,5,2007,2007,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,206.0,Unf,0.0,914.0,Ex,SBrkr,1120,1120,0.0,1.0,0.0,3.0,1.0,TA,6,Typ,0.0,0,0,0.0,0,0.0,0,0,Y,0.0,30.0,0.0,0.0,12,New,147000
66,2202,909252150,bin_04,63.0,4000,Reg,AllPub,Inside,Gtl,Crawfor,1Fam,2Story,7,8,1930,1995,None,0.0,TA,TA,BrkTil,Gd,TA,No,GLQ,246.0,Unf,0.0,285.0,TA,SBrkr,567,1098,1.0,1.0,0.0,2.0,1.0,TA,5,Typ,1.0,Gd,Detchd,1930.0,Unf,216.0,TA,TA,Y,0.0,0.0,0.0,0.0,6,WD ,148500
67,2833,908188150,bin_09,32.0,3363,Reg,AllPub,Inside,Gtl,Edwards,TwnhsE,2Story,7,5,2004,2004,Stone,117.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,976.0,Ex,SBrkr,976,1708,0.0,2.0,0.0,3.0,1.0,Gd,7,Maj1,0.0,0,Detchd,2004.0,Unf,380.0,TA,TA,Y,0.0,40.0,0.0,0.0,4,WD ,130000
68,1707,528150040,bin_01,94.0,13615,IR1,AllPub,Corner,Mod,NridgHt,1Fam,1Story,9,5,2006,2006,Stone,510.0,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,1802.0,Ex,SBrkr,1802,1802,0.0,2.0,1.0,3.0,1.0,Ex,7,Typ,1.0,Gd,Attchd,2006.0,Fin,843.0,TA,TA,Y,158.0,105.0,0.0,0.0,6,WD ,372000
69,2428,528228565,bin_07,43.0,3013,Reg,AllPub,Inside,Gtl,Blmngtn,TwnhsE,1Story,7,5,2005,2005,BrkFace,145.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,16.0,Unf,0.0,1346.0,Ex,SBrkr,1506,1506,0.0,2.0,0.0,2.0,1.0,Gd,6,Typ,1.0,Gd,Attchd,2005.0,Fin,440.0,TA,TA,Y,142.0,20.0,0.0,0.0,4,WD ,213490
70,242,905453080,bin_01,44.0,17485,IR2,AllPub,Inside,Gtl,Edwards,1Fam,1Story,7,5,2009,2010,Stone,96.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1346.0,Unf,0.0,162.0,Ex,SBrkr,1508,1508,1.0,1.0,0.0,1.0,1.0,Gd,5,Typ,2.0,TA,Attchd,2009.0,RFn,572.0,TA,TA,Y,0.0,0.0,0.0,0.0,1,Con,308030
71,1564,914453045,bin_01,0.0,23730,IR2,AllPub,Inside,Gtl,Mitchel,1Fam,1Story,7,5,1996,1997,BrkFace,668.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,700.0,Unf,0.0,1140.0,Ex,SBrkr,2032,2032,1.0,3.0,0.0,3.0,1.0,Gd,7,Typ,0.0,0,Attchd,1996.0,Fin,786.0,TA,TA,Y,0.0,46.0,192.0,0.0,9,WD ,300000
72,2613,535403150,bin_01,79.0,8910,Reg,AllPub,Corner,Gtl,NAmes,1Fam,1Story,6,6,1959,1959,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,655.0,Unf,0.0,0.0,Ex,SBrkr,1194,1194,0.0,1.0,0.0,3.0,1.0,TA,6,Typ,1.0,Fa,BuiltIn,1954.0,Fin,539.0,TA,TA,Y,0.0,0.0,192.0,0.0,7,WD ,159500
73,2832,908188140,bin_09,24.0,2522,Reg,AllPub,Inside,Gtl,Edwards,Twnhs,2Story,7,5,2004,2004,Stone,50.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,970.0,Ex,SBrkr,970,1709,0.0,2.0,0.0,3.0,1.0,Gd,7,Maj1,0.0,0,Detchd,2004.0,Unf,380.0,TA,TA,Y,0.0,40.0,0.0,0.0,4,WD ,137500
74,2459,528439030,bin_01,73.0,8688,Reg,AllPub,Inside,Gtl,Somerst,1Fam,1Story,7,5,2005,2005,BrkFace,228.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1616.0,Ex,SBrkr,1616,1616,0.0,2.0,0.0,3.0,1.0,Gd,7,Typ,0.0,0,Attchd,2005.0,RFn,834.0,TA,TA,Y,208.0,59.0,0.0,0.0,4,WD ,232000
75,1360,903452025,bin_02,0.0,6291,IR1,AllPub,Inside,Gtl,IDOTRR,1Fam,1Story,6,6,1930,1950,None,0.0,Gd,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,768.0,TA,SBrkr,768,768,0.0,1.0,0.0,1.0,1.0,TA,4,Typ,0.0,0,Detchd,1930.0,Unf,440.0,TA,TA,N,0.0,0.0,84.0,0.0,7,WD ,93850
76,2723,905200380,bin_02,0.0,17529,Reg,AllPub,Inside,Gtl,Sawyer,1Fam,1Story,5,5,1924,1950,Stone,65.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,872.0,Fa,FuseF,872,872,0.0,1.0,0.0,2.0,1.0,Fa,5,Mod,1.0,Gd,Detchd,1924.0,Unf,322.0,Fa,Fa,N,0.0,0.0,116.0,0.0,4,WD ,105000
77,1350,903235100,bin_02,60.0,6324,IR1,AllPub,Inside,Gtl,BrkSide,1Fam,1Story,4,6,1927,1950,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,520.0,Fa,SBrkr,520,520,0.0,1.0,0.0,1.0,1.0,Fa,4,Typ,0.0,0,Detchd,1920.0,Unf,240.0,Fa,TA,Y,49.0,0.0,87.0,0.0,5,WD ,68500
78,136,535106190,bin_06,80.0,11600,Reg,AllPub,Corner,Gtl,NAmes,Duplex,2Story,5,5,1960,1960,BrkFace,361.0,TA,TA,CBlock,TA,TA,No,Rec,443.0,Unf,0.0,662.0,TA,FuseA,1105,2274,0.0,2.0,0.0,5.0,2.0,TA,12,Typ,0.0,0,Detchd,1960.0,Unf,480.0,TA,TA,Y,0.0,0.0,0.0,0.0,1,WD ,154300
79,2235,910201050,bin_06,50.0,7288,Reg,AllPub,Inside,Gtl,IDOTRR,1Fam,1.5Fin,5,7,1925,2003,None,0.0,Gd,Gd,BrkTil,TA,Po,No,Unf,0.0,Unf,0.0,936.0,Ex,SBrkr,936,1601,0.0,2.0,0.0,3.0,1.0,TA,6,Typ,0.0,0,0,0.0,0,0.0,0,0,N,0.0,0.0,0.0,0.0,9,WD ,129850
80,1993,902301130,bin_04,35.0,4571,Reg,AllPub,Inside,Gtl,OldTown,1Fam,2Story,5,7,1910,1950,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,168.0,Unf,0.0,448.0,Ex,SBrkr,616,1232,0.0,1.0,0.0,3.0,1.0,TA,6,Typ,0.0,0,Detchd,1920.0,Unf,480.0,Fa,Fa,Y,280.0,0.0,143.0,0.0,6,WD ,114000
81,367,527214050,bin_01,63.0,17423,IR1,AllPub,CulDSac,Gtl,StoneBr,1Fam,1Story,9,5,2008,2009,Stone,748.0,Ex,TA,PConc,Ex,TA,No,GLQ,1904.0,Unf,0.0,312.0,Ex,SBrkr,2234,2234,1.0,2.0,0.0,1.0,1.0,Ex,9,Typ,1.0,Gd,Attchd,2009.0,Fin,1166.0,TA,TA,Y,0.0,60.0,0.0,0.0,7,New,501837
82,1309,902300215,bin_06,100.0,12665,IR1,AllPub,Inside,Gtl,OldTown,1Fam,1.5Fin,5,8,1915,1950,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,876.0,Gd,SBrkr,876,1416,0.0,1.0,1.0,4.0,1.0,TA,7,Typ,1.0,Gd,Detchd,1949.0,Unf,720.0,TA,TA,Y,418.0,0.0,194.0,0.0,6,WD ,153900
83,402,527425110,bin_01,60.0,9000,Reg,AllPub,FR2,Gtl,NAmes,1Fam,1Story,4,7,1971,2006,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,240.0,Unf,0.0,624.0,Gd,SBrkr,864,864,0.0,1.0,0.0,3.0,1.0,TA,5,Typ,0.0,0,Detchd,1986.0,Unf,576.0,TA,TA,Y,200.0,0.0,0.0,0.0,7,WD ,130000
84,1592,923203140,bin_07,32.0,4500,Reg,AllPub,FR2,Gtl,Mitchel,TwnhsE,1Story,6,5,1997,1997,BrkFace,197.0,TA,TA,PConc,Ex,TA,No,GLQ,864.0,Unf,0.0,325.0,Ex,SBrkr,1189,1189,1.0,2.0,0.0,2.0,1.0,TA,4,Typ,0.0,0,Attchd,1997.0,RFn,392.0,TA,TA,Y,0.0,122.0,0.0,0.0,4,WD ,160500
85,2409,528186110,bin_07,48.0,6373,Reg,AllPub,Inside,Gtl,NridgHt,TwnhsE,1Story,9,5,2006,2006,BrkFace,572.0,Ex,TA,PConc,Ex,Gd,No,GLQ,415.0,Unf,0.0,1251.0,Ex,SBrkr,1666,1666,1.0,2.0,0.0,2.0,1.0,Gd,6,Typ,1.0,Gd,Attchd,2006.0,RFn,575.0,TA,TA,Y,228.0,75.0,0.0,0.0,6,New,310090
86,539,531371050,bin_01,67.0,10083,Reg,AllPub,Inside,Gtl,SawyerW,1Fam,1Story,7,5,2003,2003,0,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,833.0,Unf,0.0,343.0,Ex,SBrkr,1200,1200,1.0,2.0,0.0,2.0,1.0,Gd,5,Typ,0.0,0,Attchd,2003.0,RFn,555.0,TA,TA,Y,0.0,41.0,0.0,0.0,8,WD ,184900
87,1940,535327200,bin_01,70.0,13300,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,7,1956,2000,None,0.0,TA,TA,CBlock,Gd,TA,No,Rec,377.0,Unf,0.0,551.0,TA,SBrkr,928,928,0.0,1.0,0.0,2.0,1.0,TA,4,Typ,0.0,0,Attchd,1956.0,Unf,252.0,TA,TA,Y,261.0,0.0,156.0,0.0,6,WD ,132000
88,588,534129370,bin_01,80.0,9600,Reg,AllPub,Inside,Gtl,NWAmes,1Fam,1Story,5,5,1969,1969,BrkFace,128.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,553.0,Rec,147.0,588.0,TA,SBrkr,1336,1336,0.0,2.0,0.0,3.0,1.0,TA,6,Typ,1.0,Fa,Attchd,1969.0,RFn,502.0,TA,TA,Y,312.0,11.0,0.0,0.0,8,WD ,163000
89,96,533210060,bin_09,30.0,3215,Reg,AllPub,Inside,Gtl,Somerst,TwnhsE,2Story,7,5,2004,2004,BrkFace,120.0,Gd,TA,PConc,Gd,TA,Av,GLQ,280.0,Unf,0.0,320.0,Ex,SBrkr,600,1200,0.0,2.0,1.0,2.0,1.0,Gd,4,Typ,0.0,0,Detchd,2004.0,RFn,480.0,TA,TA,Y,0.0,172.0,0.0,0.0,4,ConLD,155000
90,1187,534127210,bin_05,0.0,11104,IR1,AllPub,Inside,Gtl,NWAmes,1Fam,SLvl,6,6,1969,1969,None,0.0,TA,TA,CBlock,TA,TA,Av,GLQ,828.0,Unf,0.0,599.0,Gd,SBrkr,1427,1427,0.0,2.0,0.0,4.0,1.0,TA,7,Typ,0.0,0,Attchd,1969.0,RFn,516.0,TA,TA,Y,0.0,0.0,0.0,216.0,5,WD ,183000
91,2154,907280090,bin_03,0.0,15295,IR3,AllPub,Corner,Gtl,CollgCr,1Fam,2Story,7,5,1996,2002,BrkFace,254.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,762.0,Unf,0.0,98.0,Ex,SBrkr,1212,1992,1.0,2.0,1.0,3.0,1.0,Gd,7,Min2,2.0,TA,Attchd,1996.0,RFn,608.0,TA,TA,Y,225.0,32.0,0.0,0.0,6,WD ,211000
92,550,531452260,bin_03,70.0,9109,Reg,AllPub,Inside,Gtl,SawyerW,1Fam,2Story,7,5,1994,1994,None,0.0,Gd,TA,PConc,Gd,TA,No,LwQ,36.0,GLQ,596.0,122.0,Ex,SBrkr,754,1540,1.0,2.0,1.0,3.0,1.0,Gd,6,Typ,0.0,0,Attchd,1994.0,RFn,495.0,TA,TA,Y,140.0,32.0,0.0,0.0,10,WD ,184000
93,811,906226100,bin_06,64.0,7018,Reg,AllPub,Inside,Gtl,SawyerW,Duplex,1Story,5,5,1979,1979,None,0.0,TA,TA,Slab,0,0,0,0,0.0,0,0.0,0.0,TA,SBrkr,1535,1535,0.0,2.0,0.0,4.0,2.0,TA,8,Typ,0.0,0,Attchd,1979.0,Unf,400.0,TA,TA,Y,0.0,0.0,0.0,0.0,6,WD ,118858
94,124,534403410,bin_05,0.0,14112,IR1,AllPub,Corner,Gtl,NAmes,1Fam,SLvl,5,7,1964,1964,BrkFace,86.0,TA,TA,PConc,TA,TA,Av,GLQ,1014.0,Unf,0.0,138.0,TA,SBrkr,1152,1152,1.0,1.0,0.0,3.0,1.0,TA,6,Typ,1.0,Gd,Attchd,1964.0,RFn,484.0,TA,TA,Y,227.0,0.0,0.0,0.0,4,WD ,180500
95,1836,533206060,bin_07,80.0,3523,IR1,AllPub,Inside,Gtl,Somerst,TwnhsE,1Story,8,5,2006,2007,Stone,30.0,Gd,TA,PConc,Gd,TA,No,GLQ,60.0,Unf,0.0,1081.0,Ex,SBrkr,1151,1151,1.0,2.0,0.0,2.0,1.0,Gd,5,Typ,0.0,0,Attchd,2006.0,Fin,484.0,TA,TA,Y,0.0,60.0,0.0,0.0,2,New,166000
96,779,905200350,bin_05,88.0,15312,Reg,AllPub,Inside,Gtl,Sawyer,1Fam,SLvl,6,5,1960,1960,BrkFace,54.0,TA,TA,CBlock,TA,TA,Av,BLQ,588.0,Unf,0.0,550.0,Ex,SBrkr,1138,1138,0.0,1.0,0.0,3.0,1.0,TA,6,Typ,1.0,TA,Attchd,1960.0,RFn,480.0,TA,TA,Y,0.0,0.0,0.0,140.0,3,COD,148000
97,1886,534276180,bin_01,74.0,7450,IR1,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,5,1956,1956,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,438.0,LwQ,206.0,250.0,Gd,SBrkr,1074,1074,0.0,1.0,0.0,2.0,1.0,Gd,6,Min1,1.0,Gd,Detchd,1966.0,Unf,396.0,TA,TA,Y,0.0,72.0,0.0,0.0,1,WD ,124000
98,1724,528186090,bin_07,60.0,7313,Reg,AllPub,Inside,Gtl,NridgHt,TwnhsE,1Story,9,5,2005,2005,BrkFace,246.0,Ex,TA,PConc,Ex,TA,No,GLQ,1153.0,Unf,0.0,408.0,Ex,SBrkr,1561,1561,1.0,2.0,0.0,2.0,1.0,Ex,6,Typ,1.0,Gd,Attchd,2005.0,Fin,556.0,TA,TA,Y,203.0,47.0,0.0,0.0,8,WD ,277500
99,2450,528358030,bin_03,83.0,10019,IR1,AllPub,Inside,Gtl,NoRidge,1Fam,2Story,8,5,1995,1995,BrkFace,397.0,Gd,TA,PConc,Gd,TA,No,ALQ,527.0,Unf,0.0,815.0,Ex,SBrkr,1358,2726,0.0,2.0,1.0,4.0,1.0,Gd,9,Typ,1.0,Ex,Attchd,1995.0,RFn,725.0,TA,TA,Y,307.0,169.0,168.0,0.0,6,WD ,350000
100,1013,527214030,bin_01,53.0,15401,IR1,AllPub,CulDSac,Gtl,StoneBr,1Fam,1Story,9,5,2004,2004,BrkFace,296.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1337.0,Unf,0.0,547.0,Ex,SBrkr,1884,1884,1.0,2.0,0.0,2.0,1.0,Ex,7,Typ,1.0,Gd,Attchd,2004.0,Fin,670.0,TA,TA,Y,214.0,76.0,0.0,0.0,9,WD ,387000
101,2084,905476170,bin_02,58.0,9098,IR1,AllPub,Inside,Gtl,Edwards,1Fam,1Story,4,7,1920,2002,None,0.0,TA,TA,BrkTil,TA,TA,Mn,ALQ,348.0,Unf,0.0,180.0,Ex,SBrkr,605,605,1.0,1.0,0.0,2.0,1.0,TA,5,Typ,0.0,0,0,0.0,0,0.0,0,0,N,0.0,0.0,144.0,0.0,7,WD ,86000
102,1184,533350120,bin_01,103.0,16280,Reg,AllPub,Inside,Gtl,Veenker,1Fam,1Story,8,9,1976,2007,None,0.0,Ex,Ex,CBlock,Gd,Ex,Mn,GLQ,1044.0,Rec,382.0,0.0,Ex,SBrkr,1671,1671,1.0,3.0,0.0,3.0,1.0,Ex,6,Typ,1.0,Gd,Attchd,1976.0,RFn,550.0,TA,TA,Y,280.0,90.0,0.0,0.0,5,WD ,290000
103,728,902477130,bin_02,72.0,9392,Reg,AllPub,Corner,Gtl,IDOTRR,1Fam,1Story,3,3,1900,1950,None,0.0,TA,Fa,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,245.0,TA,SBrkr,797,797,0.0,1.0,0.0,2.0,1.0,TA,5,Typ,0.0,0,0,0.0,0,0.0,0,0,N,0.0,36.0,94.0,0.0,9,WD ,44000
104,950,914474070,bin_03,71.0,12209,IR1,AllPub,CulDSac,Gtl,Mitchel,1Fam,2Story,6,5,2001,2002,None,0.0,TA,TA,PConc,Ex,TA,No,ALQ,690.0,Unf,0.0,114.0,Ex,SBrkr,804,1961,1.0,2.0,1.0,3.0,1.0,Gd,7,Typ,1.0,TA,BuiltIn,2001.0,Fin,560.0,TA,TA,Y,125.0,192.0,0.0,0.0,6,WD ,215000
105,2524,534125210,bin_08,79.0,13110,IR1,AllPub,Corner,Gtl,NWAmes,2fmCon,1Story,5,6,1972,1972,BrkFace,144.0,TA,TA,CBlock,Gd,TA,No,GLQ,962.0,Unf,0.0,191.0,Ex,SBrkr,1193,1193,1.0,2.0,0.0,2.0,1.0,TA,6,Typ,0.0,0,Attchd,1972.0,Fin,501.0,TA,TA,Y,140.0,153.0,0.0,0.0,7,WD ,146500
106,2513,533223080,bin_09,0.0,2651,Reg,AllPub,FR2,Gtl,Somerst,Twnhs,2Story,7,5,2000,2000,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,641.0,Unf,0.0,32.0,Ex,SBrkr,673,1382,1.0,2.0,1.0,3.0,1.0,Gd,6,Typ,0.0,0,Detchd,2000.0,Unf,490.0,TA,TA,Y,153.0,50.0,0.0,0.0,4,WD ,165000
107,2028,903427040,bin_06,60.0,8520,Reg,AllPub,Inside,Gtl,OldTown,1Fam,1.5Fin,6,7,1916,1950,None,0.0,TA,Gd,BrkTil,TA,TA,No,Rec,168.0,LwQ,546.0,0.0,TA,SBrkr,1664,2526,0.0,2.0,0.0,5.0,1.0,Gd,10,Typ,1.0,Gd,Detchd,1916.0,Unf,216.0,TA,TA,Y,88.0,15.0,0.0,0.0,8,CWD,136000
108,2309,526303060,bin_01,0.0,39384,IR1,AllPub,CulDSac,Sev,NAmes,1Fam,1Story,6,6,1957,1957,Stone,902.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1110.0,Unf,0.0,595.0,Ex,SBrkr,1390,1390,1.0,1.0,1.0,1.0,1.0,Ex,4,Min1,2.0,Gd,Attchd,1957.0,Unf,550.0,TA,TA,Y,0.0,189.0,0.0,0.0,10,WD ,252000
109,51,528188120,bin_09,36.0,2628,Reg,AllPub,Inside,Gtl,NridgHt,Twnhs,2Story,7,5,2003,2003,Stone,106.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,764.0,Ex,SBrkr,764,1626,0.0,2.0,1.0,2.0,1.0,Gd,6,Typ,0.0,0,BuiltIn,2003.0,RFn,474.0,TA,TA,Y,0.0,27.0,0.0,0.0,6,WD ,175500
110,699,902106010,bin_04,57.0,6406,Reg,AllPub,Inside,Gtl,OldTown,1Fam,2Story,5,6,1939,1950,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,421.0,Unf,0.0,269.0,TA,FuseA,868,1558,0.0,1.0,1.0,3.0,1.0,TA,7,Typ,1.0,Gd,Detchd,1939.0,Unf,400.0,TA,TA,Y,0.0,36.0,0.0,182.0,10,WD ,150000
111,1881,534252110,bin_01,0.0,12342,IR1,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,5,1960,1978,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,978.0,TA,SBrkr,1422,1422,0.0,1.0,0.0,3.0,1.0,TA,6,Min1,1.0,TA,Attchd,1960.0,RFn,286.0,TA,TA,Y,0.0,0.0,36.0,0.0,8,WD ,139900
112,1345,903232090,bin_06,52.0,6240,Reg,AllPub,Inside,Gtl,BrkSide,1Fam,1.5Fin,5,7,1930,1992,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,1078.0,TA,SBrkr,1128,1573,0.0,2.0,0.0,3.0,1.0,TA,8,Typ,1.0,Gd,Detchd,1930.0,Unf,360.0,TA,TA,P,0.0,0.0,0.0,0.0,6,WD ,162900
113,166,535457010,bin_01,87.0,10000,IR1,AllPub,Corner,Gtl,NAmes,1Fam,1Story,6,6,1962,1962,BrkFace,261.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1116.0,TA,SBrkr,1116,1116,0.0,1.0,1.0,3.0,1.0,TA,5,Typ,0.0,0,Attchd,1962.0,Unf,440.0,TA,TA,Y,0.0,0.0,0.0,385.0,2,WD ,160000
114,781,905228050,bin_01,0.0,9000,Reg,AllPub,Corner,Gtl,Sawyer,1Fam,1Story,2,2,1947,1950,None,0.0,TA,TA,Slab,0,0,0,0,0.0,0,0.0,0.0,Fa,SBrkr,660,660,0.0,1.0,0.0,2.0,1.0,Fa,5,Min2,0.0,0,0,0.0,0,0.0,0,0,N,0.0,0.0,100.0,0.0,6,WD ,63900
115,379,527354200,bin_01,80.0,11088,Reg,AllPub,Inside,Gtl,NWAmes,1Fam,1Story,6,5,1978,1998,BrkFace,144.0,TA,TA,PConc,TA,TA,No,ALQ,832.0,Unf,0.0,308.0,Gd,SBrkr,1707,1707,0.0,2.0,0.0,3.0,1.0,TA,7,Typ,1.0,TA,Attchd,1978.0,Fin,479.0,TA,TA,Y,0.0,0.0,0.0,0.0,5,WD ,184000
116,2818,908102320,bin_01,134.0,17755,Reg,AllPub,Inside,Gtl,Edwards,1Fam,1Story,5,4,1959,1959,BrkFace,132.0,TA,TA,CBlock,TA,TA,No,BLQ,176.0,Unf,0.0,1290.0,TA,SBrkr,1466,1466,0.0,1.0,1.0,3.0,1.0,Fa,6,Typ,2.0,Gd,Attchd,1959.0,Fin,528.0,TA,TA,Y,0.0,140.0,0.0,100.0,11,WD ,149900
117,1168,533215020,bin_07,0.0,4765,IR1,AllPub,Inside,Gtl,Somerst,TwnhsE,1Story,9,5,2000,2000,BrkFace,260.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1027.0,Unf,0.0,587.0,Ex,SBrkr,1638,1638,1.0,2.0,0.0,2.0,1.0,Ex,5,Typ,1.0,TA,Attchd,2000.0,Fin,495.0,TA,TA,Y,230.0,68.0,0.0,0.0,7,WD ,300000
118,1396,905226110,bin_08,0.0,10532,Reg,AllPub,Corner,Gtl,ClearCr,1Fam,1Story,5,3,1960,1960,Stone,275.0,TA,TA,CBlock,TA,TA,Mn,Rec,988.0,Unf,0.0,0.0,Gd,SBrkr,1721,1721,1.0,2.0,0.0,3.0,1.0,TA,7,Mod,2.0,TA,Basment,1960.0,Unf,626.0,TA,TA,Y,50.0,84.0,0.0,0.0,12,WD ,145000
119,838,907130100,bin_03,65.0,15426,IR1,AllPub,Inside,Gtl,CollgCr,1Fam,2Story,6,5,1997,1997,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,821.0,Unf,0.0,107.0,Ex,SBrkr,928,1764,1.0,2.0,1.0,3.0,1.0,Gd,7,Typ,0.0,0,Attchd,1997.0,RFn,470.0,TA,TA,Y,276.0,99.0,0.0,0.0,8,WD ,231500
120,1492,908127120,bin_02,63.0,13907,Reg,AllPub,Inside,Gtl,Edwards,1Fam,1Story,5,6,1940,1969,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,290.0,Unf,0.0,706.0,Ex,SBrkr,996,996,1.0,1.0,0.0,3.0,1.0,TA,6,Typ,1.0,Gd,0,0.0,0,0.0,0,0,Y,144.0,0.0,0.0,0.0,7,WD ,108000
121,637,535178040,bin_01,70.0,8750,Reg,AllPub,Inside,Gtl,NAmes,1Fam,1Story,5,5,1956,1956,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,435.0,BLQ,202.0,565.0,TA,SBrkr,1202,1202,0.0,1.0,0.0,3.0,1.0,TA,6,Typ,0.0,0,Attchd,1956.0,RFn,304.0,TA,TA,Y,0.0,35.0,120.0,0.0,11,COD,120000
122,1826,532377140,bin_01,0.0,9945,IR1,AllPub,Inside,Gtl,Sawyer,1Fam,1Story,5,5,1961,1961,BrkFace,57.0,TA,TA,CBlock,TA,TA,No,Rec,827.0,Unf,0.0,161.0,TA,SBrkr,988,988,1.0,1.0,0.0,3.0,1.0,TA,5,Typ,0.0,0,Detchd,1963.0,Unf,572.0,TA,TA,Y,0.0,0.0,0.0,0.0,10,WD ,128500
123,173,902106140,bin_02,56.0,8960,Reg,AllPub,Inside,Gtl,OldTown,1Fam,1Story,5,6,1927,1950,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1008.0,Gd,FuseA,1028,1028,0.0,1.0,0.0,2.0,1.0,TA,5,Typ,1.0,Gd,Detchd,1927.0,Unf,360.0,TA,TA,Y,0.0,0.0,130.0,0.0,3,WD ,115000
