Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Sunrise,Sunset,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Heat/Cool,sunset,sunrise,SunHours,isRainy,Humidity
2007-09-14,66,46.0,56.0,-8.0,39,48.0,0530,1805, ,0.0,29.384999999999998,30.05,12.1,32,13.4,-9.0,2007-09-14 18:05:00,2007-09-14 05:30:00,755.0,0,52.78
2007-09-15,61,40.5,50.75,-14.0,33,43.0,0531,1803, ,0.0,29.59,30.28,1.4,33,5.9,-14.25,2007-09-15 18:03:00,2007-09-15 05:31:00,752.0,0,50.45
2007-09-16,71,46.5,58.75,-6.0,40,49.0,0532,1800, ,0.0,29.490000000000002,30.19,6.8,18,7.4,-6.25,2007-09-16 18:00:00,2007-09-16 05:32:00,748.0,0,49.7
2007-09-17,80,53.5,66.75,2.0,49,57.0,0533,1758, ,0.0,29.425,30.12,11.7,17,12.1,1.75,2007-09-17 17:58:00,2007-09-17 05:33:00,745.0,0,52.85
2007-09-18,88,64.5,76.25,12.0,58,65.0,0535,1756, ,0.0,29.375,30.06,12.9,19,13.1,11.25,2007-09-18 17:56:00,2007-09-18 05:35:00,741.0,0,53.24
2007-09-19,84,66.5,75.25,12.0,59,65.0,0536,1755, ,0.0,29.439999999999998,30.11,5.0,26,9.7,10.25,2007-09-19 17:55:00,2007-09-19 05:36:00,739.0,0,57.05
2007-09-20,78,61.5,69.75,7.0,59,63.0,0537,1753, ,0.0,29.415,30.12,5.3,7,6.6,4.75,2007-09-20 17:53:00,2007-09-20 05:37:00,736.0,0,68.69
2007-09-21,88,66.0,77.0,14.0,59,66.0,0538,1751,HZ,0.0,29.205,29.9,10.3,21,12.4,12.0,2007-09-21 17:51:00,2007-09-21 05:38:00,733.0,0,53.83
2007-09-22,74,54.5,64.25,1.0,43,53.0,0539,1749, ,0.0,29.450000000000003,30.12,2.6,3,6.8,-0.75,2007-09-22 17:49:00,2007-09-22 05:39:00,730.0,0,45.94
2007-09-23,84,52.5,68.25,6.0,50,58.0,0540,1748, ,0.0,29.46,30.16,4.6,13,5.3,3.25,2007-09-23 17:48:00,2007-09-23 05:40:00,728.0,0,52.09
2007-09-24,90,69.5,79.75,18.0,63,68.0,0541,1746, ,0.0,29.305,29.99,11.4,19,11.9,14.75,2007-09-24 17:46:00,2007-09-24 05:41:00,725.0,0,56.66
2007-09-25,85,65.0,75.0,13.0,65,69.0,0542,1744,TS RA,0.27,29.259999999999998,29.95,7.9,23,10.5,10.0,2007-09-25 17:44:00,2007-09-25 05:42:00,722.0,1,71.1
2007-09-26,69,54.0,61.5,1.0,50,55.0,0543,1742,RA,0.09,29.34,30.03,4.3,1,6.6,-3.5,2007-09-26 17:42:00,2007-09-26 05:43:00,719.0,1,65.91
2007-09-27,75,50.5,62.75,2.0,49,55.0,0544,1741,BR,0.0,29.285,29.97,4.9,24,6.5,-2.25,2007-09-27 17:41:00,2007-09-27 05:44:00,717.0,0,60.76
2007-09-28,73,53.0,63.0,4.0,46,53.0,0545,1739, ,0.0,29.494999999999997,30.17,2.3,4,7.1,-2.0,2007-09-28 17:39:00,2007-09-28 05:45:00,714.0,0,53.81
2007-09-29,80,51.0,65.5,6.0,46,55.0,0546,1737, ,0.0,29.535,30.23,9.5,17,9.8,0.5,2007-09-29 17:37:00,2007-09-29 05:46:00,711.0,0,49.31
2007-09-30,83,60.0,71.5,12.0,49,59.0,0547,1735,TSRA BR,0.14,29.4,30.1,14.4,19,14.6,6.5,2007-09-30 17:35:00,2007-09-30 05:47:00,708.0,1,44.92
2007-10-01,69,59.0,64.0,6.0,59,61.0,0548,1734,RA DZ FG+ BCFG BR,0.29,29.315,30.0,6.1,22,8.1,-1.0,2007-10-01 17:34:00,2007-10-01 05:48:00,706.0,1,83.79
2007-10-02,78,58.0,68.0,10.0,59,63.0,0549,1732,RA FG+ MIFG BR,0.09,29.215,29.92,10.8,19,11.1,3.0,2007-10-02 17:32:00,2007-10-02 05:49:00,703.0,1,72.94
2007-10-03,74,55.5,64.75,8.0,48,56.0,0550,1730, ,0.0,29.310000000000002,29.98,5.9,26,7.1,-0.25,2007-10-03 17:30:00,2007-10-03 05:50:00,700.0,0,54.57
2007-10-04,82,53.5,67.75,10.0,56,61.0,0552,1729,HZ,0.0,29.365000000000002,30.04,3.9,17,4.6,2.75,2007-10-04 17:29:00,2007-10-04 05:52:00,697.0,0,66.04
2007-10-05,84,65.0,74.5,16.0,65,68.0,0553,1727,HZ,0.0,29.39,30.08,7.0,17,7.0,9.5,2007-10-05 17:27:00,2007-10-05 05:53:00,694.0,0,72.3
2007-10-06,87,70.0,78.5,22.0,67,70.0,0554,1725, ,0.0,29.36,30.04,6.9,20,7.4,13.5,2007-10-06 17:25:00,2007-10-06 05:54:00,691.0,0,67.86
2007-10-07,87,68.5,77.75,21.0,66,70.0,0555,1724, ,0.0,29.345,30.03,5.2,19,5.9,12.75,2007-10-07 17:24:00,2007-10-07 05:55:00,689.0,0,67.19
2007-10-08,87,61.0,74.0,18.0,61,66.0,0556,1722, ,0.0,29.255000000000003,29.93,7.7,24,10.1,9.0,2007-10-08 17:22:00,2007-10-08 05:56:00,686.0,0,63.88
2007-10-09,76,49.5,62.75,8.0,44,53.0,0557,1720, ,0.0,29.240000000000002,29.94,11.5,28,12.8,-2.25,2007-10-09 17:20:00,2007-10-09 05:57:00,683.0,0,50.31
2007-10-10,54,47.0,50.5,-4.0,38,44.0,0558,1719,RA DZ,0.0,29.235,29.93,15.1,31,15.5,-14.5,2007-10-10 17:19:00,2007-10-10 05:58:00,681.0,1,62.08
2007-10-11,54,47.0,50.5,-4.0,39,45.0,0559,1717, ,0.0,29.310000000000002,30.01,11.9,36,12.9,-14.5,2007-10-11 17:17:00,2007-10-11 05:59:00,678.0,0,64.56
2007-10-12,56,43.0,49.5,-5.0,35,43.0,0600,1715, ,0.0,29.310000000000002,30.02,3.4,35,4.6,-15.5,2007-10-12 17:15:00,2007-10-12 06:00:00,675.0,0,57.24
2007-10-13,59,42.0,50.5,-3.0,41,47.0,0602,1714, ,0.0,29.345,30.04,2.7,20,3.5,-14.5,2007-10-13 17:14:00,2007-10-13 06:02:00,672.0,0,69.78
2007-10-14,61,54.0,57.5,4.0,49,53.0,0603,1712,RA,0.15,29.369999999999997,30.06,5.6,11,6.6,-7.5,2007-10-14 17:12:00,2007-10-14 06:03:00,669.0,1,73.23
2007-10-15,74,53.0,63.5,10.0,52,57.0,0604,1711,RA BR,0.07,29.235,29.95,4.1,14,5.6,-1.5,2007-10-15 17:11:00,2007-10-15 06:04:00,667.0,1,66.15
2007-10-16,67,54.0,60.5,8.0,54,57.0,0605,1709,RA DZ BR,0.24,29.195,29.88,6.4,21,7.5,-4.5,2007-10-16 17:09:00,2007-10-16 06:05:00,664.0,1,79.13
2007-10-17,72,48.5,60.25,8.0,53,57.0,0606,1707,RA HZ,0.04,29.1,29.83,9.3,14,9.8,-4.75,2007-10-17 17:07:00,2007-10-17 06:06:00,661.0,1,76.97
2007-10-18,78,59.5,68.75,18.0,56,61.0,0607,1706,RA BR,0.3,28.630000000000003,29.34,17.2,19,18.9,3.75,2007-10-18 17:06:00,2007-10-18 06:07:00,659.0,1,63.81
2007-10-19,60,52.5,56.25,5.0,48,52.0,0608,1704,RA BR,0.01,28.785,29.44,16.2,24,16.7,-8.75,2007-10-19 17:04:00,2007-10-19 06:08:00,656.0,1,73.8
2007-10-20,73,47.0,60.0,10.0,43,52.0,0610,1703, ,0.0,29.060000000000002,29.71,10.9,21,12.0,-5.0,2007-10-20 17:03:00,2007-10-20 06:10:00,653.0,0,53.37
2007-10-21,80,60.5,70.25,20.0,47,57.0,0611,1701, ,0.0,29.115,29.78,18.0,20,18.2,5.25,2007-10-21 17:01:00,2007-10-21 06:11:00,650.0,0,43.48
2007-10-22,67,46.5,56.75,7.0,47,50.0,0612,1700,RA DZ BR,0.16,29.29,29.97,5.2,36,9.2,-8.25,2007-10-22 17:00:00,2007-10-22 06:12:00,648.0,1,69.8
2007-10-23,58,44.5,51.25,2.0,36,44.0,0613,1658, ,0.0,29.23,29.93,5.2,31,8.2,-13.75,2007-10-23 16:58:00,2007-10-23 06:13:00,645.0,0,55.81
2007-10-24,55,44.0,49.5,0.0,35,42.0,0614,1657, ,0.0,29.485,30.16,13.3,2,14.5,-15.5,2007-10-24 16:57:00,2007-10-24 06:14:00,643.0,0,57.24
2007-10-25,55,45.0,50.0,2.0,39,46.0,0616,1656,RA,0.0,29.494999999999997,30.2,13.9,6,14.1,-15.0,2007-10-25 16:56:00,2007-10-25 06:16:00,640.0,1,65.77
2007-10-26,65,53.0,59.0,11.0,48,52.0,0617,1654,RA BR,0.33,29.345,30.07,6.2,5,6.9,-6.0,2007-10-26 16:54:00,2007-10-26 06:17:00,637.0,1,66.85
2007-10-27,55,38.0,46.5,-2.0,38,45.0,0618,1653,RA BR,0.01,29.59,30.25,9.4,32,9.9,-18.5,2007-10-27 16:53:00,2007-10-27 06:18:00,635.0,1,72.11
2007-10-28,56,34.0,45.0,-2.0,30,39.0,0619,1651, ,0.0,29.825,30.52,3.4,23,4.2,-20.0,2007-10-28 16:51:00,2007-10-28 06:19:00,632.0,0,55.46
2007-10-29,61,39.0,50.0,3.0,32,42.0,0620,1650, ,0.0,29.665,30.4,10.2,22,10.4,-15.0,2007-10-29 16:50:00,2007-10-29 06:20:00,630.0,0,49.83
2007-10-30,66,41.5,53.75,8.0,38,46.0,0622,1649, ,0.0,29.47,30.2,12.2,20,12.5,-11.25,2007-10-30 16:49:00,2007-10-30 06:22:00,627.0,0,55.08
2007-10-31,62,42.0,52.0,6.0,37,46.0,0623,1647, ,0.0,29.33,30.02,12.2,25,14.3,-13.0,2007-10-31 16:47:00,2007-10-31 06:23:00,624.0,0,56.48
2008-05-01,74,48.0,61.0,8.0,51,56.0,0448,1849, ,0.0,28.98,29.67,10.6,16,11.5,-4.0,2008-05-01 18:49:00,2008-05-01 04:48:00,841.0,0,69.62
2008-05-02,74,53.0,63.5,9.0,55,58.0,0447,1850,TSRA RA BR,1.28,28.82,29.53,13.8,20,15.1,-1.5,2008-05-02 18:50:00,2008-05-02 04:47:00,843.0,1,73.82
2008-05-03,56,43.5,49.75,-4.0,41,46.0,0446,1851,RA,0.0,29.045,29.69,10.4,25,12.7,-15.25,2008-05-03 18:51:00,2008-05-03 04:46:00,845.0,1,71.75
2008-05-04,65,38.5,51.75,-2.0,34,45.0,0444,1852, ,0.0,29.345,30.02,5.6,24,6.3,-13.25,2008-05-04 18:52:00,2008-05-04 04:44:00,848.0,0,50.61
2008-05-05,75,50.0,62.5,8.0,38,50.0,0443,1853, ,0.0,29.305,29.99,4.4,26,7.0,-2.5,2008-05-05 18:53:00,2008-05-05 04:43:00,850.0,0,40.24
2008-05-06,81,49.0,65.0,9.0,44,55.0,0442,1855, ,0.0,29.195,29.88,6.3,22,7.1,0.0,2008-05-06 18:55:00,2008-05-06 04:42:00,853.0,0,46.5
2008-05-07,70,49.5,59.75,5.0,52,56.0,0441,1856,RA BR,0.76,29.0,29.69,3.5,23,12.3,-5.25,2008-05-07 18:56:00,2008-05-07 04:41:00,855.0,1,75.52
2008-05-08,59,46.0,52.5,-4.0,35,44.0,0439,1857, ,0.0,29.11,29.82,12.2,5,12.6,-12.5,2008-05-08 18:57:00,2008-05-08 04:39:00,858.0,0,51.23
2008-05-09,58,41.5,49.75,-6.0,34,43.0,0438,1858, ,0.0,29.174999999999997,29.85,6.3,3,6.9,-15.25,2008-05-09 18:58:00,2008-05-09 04:38:00,860.0,0,54.5
2008-05-10,61,39.5,50.25,-6.0,37,45.0,0437,1859, ,0.0,29.115,29.85,5.9,7,6.3,-14.75,2008-05-10 18:59:00,2008-05-10 04:37:00,862.0,0,60.25
2008-05-11,58,46.5,52.25,-5.0,43,47.0,0436,1900,RA BR,0.95,28.87,29.55,14.5,2,17.7,-12.75,2008-05-11 19:00:00,2008-05-11 04:36:00,864.0,1,70.65
2008-05-12,56,40.5,48.25,-9.0,38,43.0,0435,1901, ,0.0,29.29,29.96,5.1,7,7.8,-16.75,2008-05-12 19:01:00,2008-05-12 04:35:00,866.0,0,67.52
2008-05-13,73,42.5,57.75,-1.0,45,51.0,0434,1902,TSRA RA,0.08,29.240000000000002,29.93,15.5,18,15.9,-7.25,2008-05-13 19:02:00,2008-05-13 04:34:00,868.0,1,62.43
2008-05-14,64,45.5,54.75,-3.0,48,52.0,0433,1903,DZ BR,0.02,29.22,29.89,2.0,25,9.6,-10.25,2008-05-14 19:03:00,2008-05-14 04:33:00,870.0,1,77.93
2008-05-15,57,43.0,50.0,-8.0,37,45.0,0432,1904, ,0.0,29.354999999999997,30.05,6.8,5,7.9,-15.0,2008-05-15 19:04:00,2008-05-15 04:32:00,872.0,0,60.81
2008-05-16,73,40.5,56.75,-2.0,41,50.0,0431,1905, ,0.0,29.130000000000003,29.86,8.9,25,9.4,-8.25,2008-05-16 19:05:00,2008-05-16 04:31:00,874.0,0,55.52
2008-05-17,73,51.0,62.0,4.0,41,52.0,0430,1906,RA,0.12,28.905,29.61,12.9,30,14.7,-3.0,2008-05-17 19:06:00,2008-05-17 04:30:00,876.0,1,46.03
2008-05-18,55,44.5,49.75,-10.0,39,45.0,0429,1907, ,0.0,28.955,29.64,3.5,34,8.2,-15.25,2008-05-18 19:07:00,2008-05-18 04:29:00,878.0,0,66.39
2008-05-19,60,41.0,50.5,-10.0,33,43.0,0428,1908,RA,0.0,28.990000000000002,29.69,3.9,7,5.7,-14.5,2008-05-19 19:08:00,2008-05-19 04:28:00,880.0,1,50.92
2008-05-20,66,48.0,57.0,-4.0,37,47.0,0427,1909, ,0.0,28.97,29.66,7.3,31,9.2,-8.0,2008-05-20 19:09:00,2008-05-20 04:27:00,882.0,0,47.07
2008-05-21,66,43.0,54.5,-7.0,36,46.0,0426,1910, ,0.0,29.025,29.7,7.2,32,9.2,-10.5,2008-05-21 19:10:00,2008-05-21 04:26:00,884.0,0,49.54
2008-05-22,59,46.0,52.5,-9.0,38,45.0,0425,1911, ,0.0,29.265,29.94,8.8,5,9.8,-12.5,2008-05-22 19:11:00,2008-05-22 04:25:00,886.0,0,57.67
2008-05-23,57,47.0,52.0,-9.0,39,45.0,0425,1912, ,0.0,29.439999999999998,30.12,10.7,3,10.9,-13.0,2008-05-23 19:12:00,2008-05-23 04:25:00,887.0,0,61.08
2008-05-24,67,42.0,54.5,-8.0,40,48.0,0424,1913, ,0.0,29.475,30.18,7.4,7,8.4,-10.5,2008-05-24 19:13:00,2008-05-24 04:24:00,889.0,0,57.95
2008-05-25,78,47.5,62.75,-1.0,50,57.0,0423,1914,TSRA,0.0,29.22,29.93,10.3,18,11.9,-2.25,2008-05-25 19:14:00,2008-05-25 04:23:00,891.0,1,63.07
2008-05-26,81,50.0,65.5,2.0,60,64.0,0422,1915,TSRA RA BR,0.48,29.14,29.81,6.2,25,11.8,0.5,2008-05-26 19:15:00,2008-05-26 04:22:00,893.0,1,82.41
2008-05-27,50,43.5,46.75,-16.0,35,42.0,0422,1916, ,0.0,29.52,30.19,19.2,3,19.3,-18.25,2008-05-27 19:16:00,2008-05-27 04:22:00,894.0,0,63.46
2008-05-28,62,44.0,53.0,-10.0,32,43.0,0421,1916, ,0.0,29.630000000000003,30.34,8.2,6,8.7,-12.0,2008-05-28 19:16:00,2008-05-28 04:21:00,895.0,0,44.61
2008-05-29,67,43.5,55.25,-9.0,37,47.0,0421,1917,RA,0.01,29.425,30.16,3.5,11,4.2,-9.75,2008-05-29 19:17:00,2008-05-29 04:21:00,896.0,1,50.14
2008-05-30,77,56.5,66.75,2.0,59,62.0,0420,1918,TSRA RA BR,0.4,29.060000000000002,29.79,8.4,21,10.4,1.75,2008-05-30 19:18:00,2008-05-30 04:20:00,898.0,1,76.15
2008-05-31,79,59.5,69.25,5.0,56,62.0,0420,1919, ,0.0,29.125,29.8,10.8,28,11.9,4.25,2008-05-31 19:19:00,2008-05-31 04:20:00,899.0,0,62.73
2008-06-01,74,54.5,64.25,0.0,47,55.0,0419,1920, ,0.0,29.259999999999998,29.95,4.6,10,5.4,-0.75,2008-06-01 19:20:00,2008-06-01 04:19:00,901.0,0,53.48
2008-06-02,86,58.5,72.25,7.0,52,60.0,0419,1920,RA,0.0,29.185000000000002,29.89,1.9,8,4.8,7.25,2008-06-02 19:20:00,2008-06-02 04:19:00,901.0,1,48.95
2008-06-03,69,56.0,62.5,-2.0,55,57.0,0418,1921,TSRA RA FG+ FG BR,0.52,28.994999999999997,29.69,7.3,4,9.2,-2.5,2008-06-03 19:21:00,2008-06-03 04:18:00,903.0,1,76.47
2008-06-04,78,56.5,67.25,2.0,59,61.0,0418,1922,TSRA DZ FG+ FG BR HZ,0.0,28.924999999999997,29.62,4.5,4,5.2,2.25,2008-06-04 19:22:00,2008-06-04 04:18:00,904.0,1,74.85
2008-06-05,87,64.0,75.5,9.0,68,71.0,0417,1923,TSRA BR,0.64,29.03,29.7,11.5,20,14.0,10.5,2008-06-05 19:23:00,2008-06-05 04:17:00,906.0,1,77.57
2008-06-06,87,73.0,80.0,14.0,68,72.0,0417,1923,RA,0.0,29.105,29.76,21.1,20,21.5,15.0,2008-06-06 19:23:00,2008-06-06 04:17:00,906.0,1,66.86
2008-06-07,85,70.5,77.75,11.0,71,73.0,0417,1924,TS RA BR,0.11,29.195,29.86,12.5,19,13.2,12.75,2008-06-07 19:24:00,2008-06-07 04:17:00,907.0,1,79.77
2008-06-08,85,64.5,74.75,9.0,68,70.0,0417,1925,TS TSRA RA,1.24,29.145,29.81,6.5,18,12.2,9.75,2008-06-08 19:25:00,2008-06-08 04:17:00,908.0,1,79.54
2008-06-09,74,65.0,69.5,4.0,64,66.0,0416,1925,RA BR,0.14,29.135,29.82,6.3,22,7.7,4.5,2008-06-09 19:25:00,2008-06-09 04:16:00,909.0,1,82.68
2008-06-10,79,59.5,69.25,2.0,56,61.0,0416,1926,RA,0.0,29.215,29.89,8.8,25,9.6,4.25,2008-06-10 19:26:00,2008-06-10 04:16:00,910.0,1,62.73
2008-06-11,86,63.5,74.75,7.0,56,64.0,0416,1926, ,0.0,29.310000000000002,29.99,8.9,18,10.0,9.75,2008-06-11 19:26:00,2008-06-11 04:16:00,910.0,0,52.08
2008-06-12,91,73.0,82.0,14.0,63,69.0,0416,1927, ,0.0,29.23,29.9,16.1,18,16.3,17.0,2008-06-12 19:27:00,2008-06-12 04:16:00,911.0,0,52.65
2008-06-13,82,65.5,73.75,6.0,62,66.0,0416,1927,TSRA RA BR,0.39,29.245,29.92,8.9,22,9.9,8.75,2008-06-13 19:27:00,2008-06-13 04:16:00,911.0,1,66.74
2008-06-14,84,60.0,72.0,4.0,53,61.0,0416,1928, ,0.0,29.259999999999998,29.94,8.3,24,8.8,7.0,2008-06-14 19:28:00,2008-06-14 04:16:00,912.0,0,51.21
2008-06-15,81,60.5,70.75,3.0,60,64.0,0416,1928,RA,0.18,29.189999999999998,29.84,8.1,24,9.8,5.75,2008-06-15 19:28:00,2008-06-15 04:16:00,912.0,1,68.8
2008-06-16,72,59.5,65.75,-3.0,49,57.0,0416,1929, ,0.0,29.225,29.91,10.7,31,11.2,0.75,2008-06-16 19:29:00,2008-06-16 04:16:00,913.0,0,54.71
2008-06-17,76,55.5,65.75,-3.0,46,55.0,0416,1929, ,0.0,29.29,29.97,10.7,30,11.2,0.75,2008-06-17 19:29:00,2008-06-17 04:16:00,913.0,0,48.88
2008-06-18,77,57.0,67.0,-3.0,48,56.0,0416,1929, ,0.0,29.235,29.92,4.8,3,7.3,2.0,2008-06-18 19:29:00,2008-06-18 04:16:00,913.0,0,50.47
2008-06-19,81,53.5,67.25,-3.0,46,56.0,0416,1930, ,0.0,29.240000000000002,29.93,1.8,25,5.1,2.25,2008-06-19 19:30:00,2008-06-19 04:16:00,914.0,0,46.41
2008-06-20,82,59.0,70.5,0.0,53,60.0,0416,1930,TSRA RA,0.09,29.275,29.96,6.7,22,7.9,5.5,2008-06-20 19:30:00,2008-06-20 04:16:00,914.0,1,53.88
2008-06-21,82,61.5,71.75,2.0,52,61.0,0416,1930, ,0.01,29.265,29.95,7.1,29,7.8,6.75,2008-06-21 19:30:00,2008-06-21 04:16:00,914.0,0,49.78
2008-06-22,82,59.0,70.5,0.0,52,59.0,0417,1931,TS TSRA,0.16,29.205,29.89,2.9,31,5.1,5.5,2008-06-22 19:31:00,2008-06-22 04:17:00,914.0,1,51.94
2008-06-23,77,56.5,66.75,-3.0,54,59.0,0417,1931, ,0.0,29.354999999999997,30.04,3.9,4,6.4,1.75,2008-06-23 19:31:00,2008-06-23 04:17:00,914.0,0,63.56
2008-06-24,82,56.0,69.0,-2.0,53,60.0,0417,1931, ,0.0,29.465,30.15,5.1,18,5.8,4.0,2008-06-24 19:31:00,2008-06-24 04:17:00,914.0,0,56.72
2008-06-25,79,66.5,72.75,2.0,64,67.0,0417,1931,RA,0.08,29.310000000000002,29.99,8.0,22,9.3,7.75,2008-06-25 19:31:00,2008-06-25 04:17:00,914.0,1,74.05
2008-06-26,86,70.5,78.25,7.0,66,70.0,0418,1931,BR,0.0,29.18,29.86,6.3,26,7.3,13.25,2008-06-26 19:31:00,2008-06-26 04:18:00,913.0,0,66.09
2008-06-27,84,67.5,75.75,4.0,67,70.0,0418,1931,RA,0.0,29.08,29.76,6.7,22,7.4,10.75,2008-06-27 19:31:00,2008-06-27 04:18:00,913.0,1,74.32
2008-06-28,83,65.0,74.0,3.0,55,63.0,0419,1931,TSRA HZ,0.04,29.015,29.69,12.1,25,13.2,9.0,2008-06-28 19:31:00,2008-06-28 04:19:00,912.0,1,51.5
2008-06-29,75,60.5,67.75,-3.0,58,61.0,0419,1931,RA BR,0.58,29.104999999999997,29.77,7.3,31,9.7,2.75,2008-06-29 19:31:00,2008-06-29 04:19:00,912.0,1,70.98
2008-06-30,80,59.0,69.5,-2.0,50,58.0,0419,1931, ,0.0,29.310000000000002,29.98,6.0,34,9.6,4.5,2008-06-30 19:31:00,2008-06-30 04:19:00,912.0,0,49.91
2008-07-01,83,57.5,70.25,-1.0,51,60.0,0420,1931, ,0.0,29.27,29.97,8.1,24,8.0,5.25,2008-07-01 19:31:00,2008-07-01 04:20:00,911.0,0,50.49
2008-07-02,87,63.0,75.0,3.0,62,66.0,0420,1931,TS RA BR,0.2,29.115000000000002,29.79,8.7,23,13.2,10.0,2008-07-02 19:31:00,2008-07-02 04:20:00,911.0,1,64.0
2008-07-03,71,57.0,64.0,-9.0,51,57.0,0421,1931, ,0.0,29.365000000000002,30.04,11.6,3,12.0,-1.0,2008-07-03 19:31:00,2008-07-03 04:21:00,910.0,0,62.64
2008-07-04,76,55.0,65.5,-8.0,50,57.0,0422,1930, ,0.0,29.375,30.06,6.0,5,6.6,0.5,2008-07-04 19:30:00,2008-07-04 04:22:00,908.0,0,57.29
2008-07-05,80,55.5,67.75,-5.0,52,59.0,0422,1930, ,0.0,29.335,30.03,4.6,7,7.0,2.75,2008-07-05 19:30:00,2008-07-05 04:22:00,908.0,0,57.07
2008-07-06,87,61.0,74.0,1.0,57,65.0,0423,1930, ,0.0,29.245,29.94,9.3,19,9.4,9.0,2008-07-06 19:30:00,2008-07-06 04:23:00,907.0,0,55.37
2008-07-07,87,72.5,79.75,7.0,67,71.0,0423,1930,TSRA RA,0.03,29.185000000000002,29.87,10.9,22,11.9,14.75,2008-07-07 19:30:00,2008-07-07 04:23:00,907.0,1,65.13
2008-07-08,85,58.0,71.5,5.0,67,71.0,0424,1929, ,0.03,29.130000000000003,29.81,7.8,26,9.1,6.5,2008-07-08 19:29:00,2008-07-08 04:24:00,905.0,0,85.73
2008-07-09,85,67.0,76.0,3.0,55,63.0,0425,1929, ,0.0,29.285,29.95,9.5,31,10.3,11.0,2008-07-09 19:29:00,2008-07-09 04:25:00,904.0,0,48.18
2008-07-10,82,64.0,73.0,0.0,63,66.0,0425,1929,TSRA RA BR,0.72,29.295,29.99,8.5,23,9.2,8.0,2008-07-10 19:29:00,2008-07-10 04:25:00,904.0,1,70.89
2008-07-11,88,64.0,76.0,3.0,65,69.0,0426,1928,TSRA RA BR,0.34,29.265,29.97,5.2,20,8.4,11.0,2008-07-11 19:28:00,2008-07-11 04:26:00,902.0,1,68.77
2008-07-12,81,65.5,73.25,0.0,63,66.0,0427,1928,TS TSRA RA BR,0.73,29.22,29.89,7.7,26,10.3,8.25,2008-07-12 19:28:00,2008-07-12 04:27:00,901.0,1,70.3
2008-07-13,79,61.5,70.25,-2.0,54,61.0,0428,1927, ,0.0,29.15,29.84,12.1,27,12.4,5.25,2008-07-13 19:27:00,2008-07-13 04:28:00,899.0,0,56.37
2008-07-14,84,62.0,73.0,0.0,54,62.0,0428,1927, ,0.0,29.25,29.92,4.5,29,7.8,8.0,2008-07-14 19:27:00,2008-07-14 04:28:00,899.0,0,51.36
2008-07-15,90,64.0,77.0,2.0,62,68.0,0429,1926, ,0.0,29.33,30.0,6.8,23,7.4,12.0,2008-07-15 19:26:00,2008-07-15 04:29:00,897.0,0,59.88
2008-07-16,90,72.0,81.0,7.0,66,70.0,0430,1925, ,0.0,29.415,30.09,5.0,23,7.2,16.0,2008-07-16 19:25:00,2008-07-16 04:30:00,895.0,0,60.4
2008-07-17,89,72.5,80.75,6.0,66,71.0,0431,1925, ,0.0,29.36,30.05,8.6,22,9.0,15.75,2008-07-17 19:25:00,2008-07-17 04:31:00,894.0,0,60.89
2008-07-18,86,73.5,79.75,6.0,68,72.0,0432,1924,RA,0.04,29.27,29.95,2.6,22,5.4,14.75,2008-07-18 19:24:00,2008-07-18 04:32:00,892.0,1,67.41
2008-07-19,78,68.5,73.25,-1.0,68,69.0,0433,1923,RA BR VCTS,1.61,29.215,29.91,2.0,33,5.8,8.25,2008-07-19 19:23:00,2008-07-19 04:33:00,890.0,1,83.64
2008-07-20,86,68.0,77.0,3.0,68,71.0,0433,1923,TSRA,0.74,29.225,29.91,4.5,25,5.7,12.0,2008-07-20 19:23:00,2008-07-20 04:33:00,890.0,1,73.8
2008-07-21,83,69.0,76.0,2.0,65,68.0,0434,1922,TSRA RA,0.13,29.235,29.92,3.3,3,7.4,11.0,2008-07-21 19:22:00,2008-07-21 04:34:00,888.0,1,68.77
2008-07-22,77,64.5,70.75,-4.0,59,64.0,0435,1921, ,0.0,29.335,30.0,8.2,3,8.7,5.75,2008-07-22 19:21:00,2008-07-22 04:35:00,886.0,0,66.39
2008-07-23,81,60.0,70.5,-3.0,52,60.0,0436,1920, ,0.0,29.415,30.1,7.6,2,8.5,5.5,2008-07-23 19:20:00,2008-07-23 04:36:00,884.0,0,51.94
2008-07-24,82,59.5,70.75,-3.0,53,61.0,0437,1919, ,0.0,29.36,30.05,3.9,24,4.4,5.75,2008-07-24 19:19:00,2008-07-24 04:37:00,882.0,0,53.43
2008-07-25,82,63.0,72.5,-2.0,63,67.0,0438,1918, ,0.0,29.295,29.99,5.5,23,6.9,7.5,2008-07-25 19:18:00,2008-07-25 04:38:00,880.0,0,72.1
2008-07-26,84,66.0,75.0,1.0,58,65.0,0439,1918,BR,0.0,29.25,29.94,8.5,31,9.1,10.0,2008-07-26 19:18:00,2008-07-26 04:39:00,879.0,0,55.51
2008-07-27,83,62.5,72.75,-1.0,58,64.0,0440,1917, ,0.0,29.189999999999998,29.89,5.9,24,6.7,7.75,2008-07-27 19:17:00,2008-07-27 04:40:00,877.0,0,59.86
2008-07-28,85,68.0,76.5,2.0,63,67.0,0441,1916, ,0.0,29.185000000000002,29.87,4.0,7,6.1,11.5,2008-07-28 19:16:00,2008-07-28 04:41:00,875.0,0,63.06
