,id,pid,ms_subclass,lot_frontage,lot_area,lot_shape,utilities,lot_config,land_slope,neighborhood,house_style,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,heating_qc,electrical,1st_flr_sf,gr_liv_area,bsmt_full_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,screen_porch,mo_sold,sale_type,saleprice
67,2833,908188150,bin_09,32.0,3363,4,4,Inside,3,Edwards,2Story,7,5,2004,2004,Stone,117.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,976.0,5,5,976,1708,0.0,2.0,0.0,3.0,1.0,4,7,4,0.0,0.0,Detchd,2004.0,1.0,380.0,3.0,3.0,2,0.0,40.0,0.0,0.0,4,WD ,130000
68,1707,528150040,bin_01,94.0,13615,3,4,Corner,2,NridgHt,1Story,9,5,2006,2006,Stone,510.0,5,3,PConc,5.0,3.0,4.0,1.0,0.0,1.0,0.0,1802.0,5,5,1802,1802,0.0,2.0,1.0,3.0,1.0,5,7,8,1.0,4.0,Attchd,2006.0,3.0,843.0,3.0,3.0,2,158.0,105.0,0.0,0.0,6,WD ,372000
69,2428,528228565,bin_07,43.0,3013,4,4,Inside,3,Blmngtn,1Story,7,5,2005,2005,BrkFace,145.0,4,3,PConc,4.0,3.0,4.0,6.0,16.0,1.0,0.0,1346.0,5,5,1506,1506,0.0,2.0,0.0,2.0,1.0,4,6,8,1.0,4.0,Attchd,2005.0,3.0,440.0,3.0,3.0,2,142.0,20.0,0.0,0.0,4,WD ,213490
70,242,905453080,bin_01,44.0,17485,2,4,Inside,3,Edwards,1Story,7,5,2009,2010,Stone,96.0,4,3,PConc,4.0,3.0,4.0,6.0,1346.0,1.0,0.0,162.0,5,5,1508,1508,1.0,1.0,0.0,1.0,1.0,4,5,8,2.0,3.0,Attchd,2009.0,2.0,572.0,3.0,3.0,2,0.0,0.0,0.0,0.0,1,Con,308030
71,1564,914453045,bin_01,0.0,23730,2,4,Inside,3,Mitchel,1Story,7,5,1996,1997,BrkFace,668.0,4,3,PConc,5.0,3.0,2.0,6.0,700.0,1.0,0.0,1140.0,5,5,2032,2032,1.0,3.0,0.0,3.0,1.0,4,7,8,0.0,0.0,Attchd,1996.0,3.0,786.0,3.0,3.0,2,0.0,46.0,192.0,0.0,9,WD ,300000
72,2613,535403150,bin_01,79.0,8910,4,4,Corner,3,NAmes,1Story,6,6,1959,1959,None,0.0,3,3,CBlock,3.0,3.0,2.0,5.0,655.0,1.0,0.0,0.0,5,5,1194,1194,0.0,1.0,0.0,3.0,1.0,3,6,8,1.0,2.0,BuiltIn,1954.0,3.0,539.0,3.0,3.0,2,0.0,0.0,192.0,0.0,7,WD ,159500
73,2832,908188140,bin_09,24.0,2522,4,4,Inside,3,Edwards,2Story,7,5,2004,2004,Stone,50.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,970.0,5,5,970,1709,0.0,2.0,0.0,3.0,1.0,4,7,4,0.0,0.0,Detchd,2004.0,1.0,380.0,3.0,3.0,2,0.0,40.0,0.0,0.0,4,WD ,137500
74,2459,528439030,bin_01,73.0,8688,4,4,Inside,3,Somerst,1Story,7,5,2005,2005,BrkFace,228.0,4,3,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,1616.0,5,5,1616,1616,0.0,2.0,0.0,3.0,1.0,4,7,8,0.0,0.0,Attchd,2005.0,2.0,834.0,3.0,3.0,2,208.0,59.0,0.0,0.0,4,WD ,232000
75,1360,903452025,bin_02,0.0,6291,3,4,Inside,3,IDOTRR,1Story,6,6,1930,1950,None,0.0,4,4,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,768.0,3,5,768,768,0.0,1.0,0.0,1.0,1.0,3,4,8,0.0,0.0,Detchd,1930.0,1.0,440.0,3.0,3.0,0,0.0,0.0,84.0,0.0,7,WD ,93850
76,2723,905200380,bin_02,0.0,17529,4,4,Inside,3,Sawyer,1Story,5,5,1924,1950,Stone,65.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,872.0,2,3,872,872,0.0,1.0,0.0,2.0,1.0,2,5,5,1.0,4.0,Detchd,1924.0,1.0,322.0,2.0,2.0,0,0.0,0.0,116.0,0.0,4,WD ,105000
77,1350,903235100,bin_02,60.0,6324,3,4,Inside,3,BrkSide,1Story,4,6,1927,1950,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,520.0,2,5,520,520,0.0,1.0,0.0,1.0,1.0,2,4,8,0.0,0.0,Detchd,1920.0,1.0,240.0,2.0,3.0,2,49.0,0.0,87.0,0.0,5,WD ,68500
78,136,535106190,bin_06,80.0,11600,4,4,Corner,3,NAmes,2Story,5,5,1960,1960,BrkFace,361.0,3,3,CBlock,3.0,3.0,1.0,3.0,443.0,1.0,0.0,662.0,3,4,1105,2274,0.0,2.0,0.0,5.0,2.0,3,12,8,0.0,0.0,Detchd,1960.0,1.0,480.0,3.0,3.0,2,0.0,0.0,0.0,0.0,1,WD ,154300
79,2235,910201050,bin_06,50.0,7288,4,4,Inside,3,IDOTRR,1.5Fin,5,7,1925,2003,None,0.0,4,4,BrkTil,3.0,1.0,1.0,1.0,0.0,1.0,0.0,936.0,5,5,936,1601,0.0,2.0,0.0,3.0,1.0,3,6,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9,WD ,129850
80,1993,902301130,bin_04,35.0,4571,4,4,Inside,3,OldTown,2Story,5,7,1910,1950,None,0.0,3,3,BrkTil,3.0,3.0,1.0,4.0,168.0,1.0,0.0,448.0,5,5,616,1232,0.0,1.0,0.0,3.0,1.0,3,6,8,0.0,0.0,Detchd,1920.0,1.0,480.0,2.0,2.0,2,280.0,0.0,143.0,0.0,6,WD ,114000
81,367,527214050,bin_01,63.0,17423,3,4,CulDSac,3,StoneBr,1Story,9,5,2008,2009,Stone,748.0,5,3,PConc,5.0,3.0,1.0,6.0,1904.0,1.0,0.0,312.0,5,5,2234,2234,1.0,2.0,0.0,1.0,1.0,5,9,8,1.0,4.0,Attchd,2009.0,3.0,1166.0,3.0,3.0,2,0.0,60.0,0.0,0.0,7,New,501837
82,1309,902300215,bin_06,100.0,12665,3,4,Inside,3,OldTown,1.5Fin,5,8,1915,1950,None,0.0,3,3,BrkTil,3.0,3.0,2.0,1.0,0.0,1.0,0.0,876.0,4,5,876,1416,0.0,1.0,1.0,4.0,1.0,3,7,8,1.0,4.0,Detchd,1949.0,1.0,720.0,3.0,3.0,2,418.0,0.0,194.0,0.0,6,WD ,153900
83,402,527425110,bin_01,60.0,9000,4,4,FR2,3,NAmes,1Story,4,7,1971,2006,None,0.0,3,4,CBlock,3.0,3.0,1.0,5.0,240.0,1.0,0.0,624.0,4,5,864,864,0.0,1.0,0.0,3.0,1.0,3,5,8,0.0,0.0,Detchd,1986.0,1.0,576.0,3.0,3.0,2,200.0,0.0,0.0,0.0,7,WD ,130000
84,1592,923203140,bin_07,32.0,4500,4,4,FR2,3,Mitchel,1Story,6,5,1997,1997,BrkFace,197.0,3,3,PConc,5.0,3.0,1.0,6.0,864.0,1.0,0.0,325.0,5,5,1189,1189,1.0,2.0,0.0,2.0,1.0,3,4,8,0.0,0.0,Attchd,1997.0,2.0,392.0,3.0,3.0,2,0.0,122.0,0.0,0.0,4,WD ,160500
85,2409,528186110,bin_07,48.0,6373,4,4,Inside,3,NridgHt,1Story,9,5,2006,2006,BrkFace,572.0,5,3,PConc,5.0,4.0,1.0,6.0,415.0,1.0,0.0,1251.0,5,5,1666,1666,1.0,2.0,0.0,2.0,1.0,4,6,8,1.0,4.0,Attchd,2006.0,2.0,575.0,3.0,3.0,2,228.0,75.0,0.0,0.0,6,New,310090
86,539,531371050,bin_01,67.0,10083,4,4,Inside,3,SawyerW,1Story,7,5,2003,2003,0,0.0,4,3,PConc,4.0,3.0,1.0,6.0,833.0,1.0,0.0,343.0,5,5,1200,1200,1.0,2.0,0.0,2.0,1.0,4,5,8,0.0,0.0,Attchd,2003.0,2.0,555.0,3.0,3.0,2,0.0,41.0,0.0,0.0,8,WD ,184900
87,1940,535327200,bin_01,70.0,13300,4,4,Inside,3,NAmes,1Story,5,7,1956,2000,None,0.0,3,3,CBlock,4.0,3.0,1.0,3.0,377.0,1.0,0.0,551.0,3,5,928,928,0.0,1.0,0.0,2.0,1.0,3,4,8,0.0,0.0,Attchd,1956.0,1.0,252.0,3.0,3.0,2,261.0,0.0,156.0,0.0,6,WD ,132000
88,588,534129370,bin_01,80.0,9600,4,4,Inside,3,NWAmes,1Story,5,5,1969,1969,BrkFace,128.0,3,3,CBlock,4.0,3.0,2.0,5.0,553.0,3.0,147.0,588.0,3,5,1336,1336,0.0,2.0,0.0,3.0,1.0,3,6,8,1.0,2.0,Attchd,1969.0,2.0,502.0,3.0,3.0,2,312.0,11.0,0.0,0.0,8,WD ,163000
89,96,533210060,bin_09,30.0,3215,4,4,Inside,3,Somerst,2Story,7,5,2004,2004,BrkFace,120.0,4,3,PConc,4.0,3.0,3.0,6.0,280.0,1.0,0.0,320.0,5,5,600,1200,0.0,2.0,1.0,2.0,1.0,4,4,8,0.0,0.0,Detchd,2004.0,2.0,480.0,3.0,3.0,2,0.0,172.0,0.0,0.0,4,ConLD,155000
90,1187,534127210,bin_05,0.0,11104,3,4,Inside,3,NWAmes,SLvl,6,6,1969,1969,None,0.0,3,3,CBlock,3.0,3.0,3.0,6.0,828.0,1.0,0.0,599.0,4,5,1427,1427,0.0,2.0,0.0,4.0,1.0,3,7,8,0.0,0.0,Attchd,1969.0,2.0,516.0,3.0,3.0,2,0.0,0.0,0.0,216.0,5,WD ,183000
91,2154,907280090,bin_03,0.0,15295,1,4,Corner,3,CollgCr,2Story,7,5,1996,2002,BrkFace,254.0,4,3,PConc,4.0,3.0,2.0,6.0,762.0,1.0,0.0,98.0,5,5,1212,1992,1.0,2.0,1.0,3.0,1.0,4,7,6,2.0,3.0,Attchd,1996.0,2.0,608.0,3.0,3.0,2,225.0,32.0,0.0,0.0,6,WD ,211000
92,550,531452260,bin_03,70.0,9109,4,4,Inside,3,SawyerW,2Story,7,5,1994,1994,None,0.0,4,3,PConc,4.0,3.0,1.0,2.0,36.0,6.0,596.0,122.0,5,5,754,1540,1.0,2.0,1.0,3.0,1.0,4,6,8,0.0,0.0,Attchd,1994.0,2.0,495.0,3.0,3.0,2,140.0,32.0,0.0,0.0,10,WD ,184000
93,811,906226100,bin_06,64.0,7018,4,4,Inside,3,SawyerW,1Story,5,5,1979,1979,None,0.0,3,3,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,1535,1535,0.0,2.0,0.0,4.0,2.0,3,8,8,0.0,0.0,Attchd,1979.0,1.0,400.0,3.0,3.0,2,0.0,0.0,0.0,0.0,6,WD ,118858
94,124,534403410,bin_05,0.0,14112,3,4,Corner,3,NAmes,SLvl,5,7,1964,1964,BrkFace,86.0,3,3,PConc,3.0,3.0,3.0,6.0,1014.0,1.0,0.0,138.0,3,5,1152,1152,1.0,1.0,0.0,3.0,1.0,3,6,8,1.0,4.0,Attchd,1964.0,2.0,484.0,3.0,3.0,2,227.0,0.0,0.0,0.0,4,WD ,180500
95,1836,533206060,bin_07,80.0,3523,3,4,Inside,3,Somerst,1Story,8,5,2006,2007,Stone,30.0,4,3,PConc,4.0,3.0,1.0,6.0,60.0,1.0,0.0,1081.0,5,5,1151,1151,1.0,2.0,0.0,2.0,1.0,4,5,8,0.0,0.0,Attchd,2006.0,3.0,484.0,3.0,3.0,2,0.0,60.0,0.0,0.0,2,New,166000
96,779,905200350,bin_05,88.0,15312,4,4,Inside,3,Sawyer,SLvl,6,5,1960,1960,BrkFace,54.0,3,3,CBlock,3.0,3.0,3.0,4.0,588.0,1.0,0.0,550.0,5,5,1138,1138,0.0,1.0,0.0,3.0,1.0,3,6,8,1.0,3.0,Attchd,1960.0,2.0,480.0,3.0,3.0,2,0.0,0.0,0.0,140.0,3,COD,148000
97,1886,534276180,bin_01,74.0,7450,3,4,Inside,3,NAmes,1Story,5,5,1956,1956,None,0.0,3,3,CBlock,3.0,3.0,1.0,3.0,438.0,2.0,206.0,250.0,4,5,1074,1074,0.0,1.0,0.0,2.0,1.0,4,6,7,1.0,4.0,Detchd,1966.0,1.0,396.0,3.0,3.0,2,0.0,72.0,0.0,0.0,1,WD ,124000
98,1724,528186090,bin_07,60.0,7313,4,4,Inside,3,NridgHt,1Story,9,5,2005,2005,BrkFace,246.0,5,3,PConc,5.0,3.0,1.0,6.0,1153.0,1.0,0.0,408.0,5,5,1561,1561,1.0,2.0,0.0,2.0,1.0,5,6,8,1.0,4.0,Attchd,2005.0,3.0,556.0,3.0,3.0,2,203.0,47.0,0.0,0.0,8,WD ,277500
99,2450,528358030,bin_03,83.0,10019,3,4,Inside,3,NoRidge,2Story,8,5,1995,1995,BrkFace,397.0,4,3,PConc,4.0,3.0,1.0,5.0,527.0,1.0,0.0,815.0,5,5,1358,2726,0.0,2.0,1.0,4.0,1.0,4,9,8,1.0,5.0,Attchd,1995.0,2.0,725.0,3.0,3.0,2,307.0,169.0,168.0,0.0,6,WD ,350000
100,1013,527214030,bin_01,53.0,15401,3,4,CulDSac,3,StoneBr,1Story,9,5,2004,2004,BrkFace,296.0,5,3,PConc,5.0,3.0,4.0,6.0,1337.0,1.0,0.0,547.0,5,5,1884,1884,1.0,2.0,0.0,2.0,1.0,5,7,8,1.0,4.0,Attchd,2004.0,3.0,670.0,3.0,3.0,2,214.0,76.0,0.0,0.0,9,WD ,387000
101,2084,905476170,bin_02,58.0,9098,3,4,Inside,3,Edwards,1Story,4,7,1920,2002,None,0.0,3,3,BrkTil,3.0,3.0,2.0,5.0,348.0,1.0,0.0,180.0,5,5,605,605,1.0,1.0,0.0,2.0,1.0,3,5,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,144.0,0.0,7,WD ,86000
102,1184,533350120,bin_01,103.0,16280,4,4,Inside,3,Veenker,1Story,8,9,1976,2007,None,0.0,5,5,CBlock,4.0,5.0,2.0,6.0,1044.0,3.0,382.0,0.0,5,5,1671,1671,1.0,3.0,0.0,3.0,1.0,5,6,8,1.0,4.0,Attchd,1976.0,2.0,550.0,3.0,3.0,2,280.0,90.0,0.0,0.0,5,WD ,290000
103,728,902477130,bin_02,72.0,9392,4,4,Corner,3,IDOTRR,1Story,3,3,1900,1950,None,0.0,3,2,CBlock,2.0,3.0,1.0,1.0,0.0,1.0,0.0,245.0,3,5,797,797,0.0,1.0,0.0,2.0,1.0,3,5,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,36.0,94.0,0.0,9,WD ,44000
104,950,914474070,bin_03,71.0,12209,3,4,CulDSac,3,Mitchel,2Story,6,5,2001,2002,None,0.0,3,3,PConc,5.0,3.0,1.0,5.0,690.0,1.0,0.0,114.0,5,5,804,1961,1.0,2.0,1.0,3.0,1.0,4,7,8,1.0,3.0,BuiltIn,2001.0,3.0,560.0,3.0,3.0,2,125.0,192.0,0.0,0.0,6,WD ,215000
105,2524,534125210,bin_08,79.0,13110,3,4,Corner,3,NWAmes,1Story,5,6,1972,1972,BrkFace,144.0,3,3,CBlock,4.0,3.0,1.0,6.0,962.0,1.0,0.0,191.0,5,5,1193,1193,1.0,2.0,0.0,2.0,1.0,3,6,8,0.0,0.0,Attchd,1972.0,3.0,501.0,3.0,3.0,2,140.0,153.0,0.0,0.0,7,WD ,146500
106,2513,533223080,bin_09,0.0,2651,4,4,FR2,3,Somerst,2Story,7,5,2000,2000,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,641.0,1.0,0.0,32.0,5,5,673,1382,1.0,2.0,1.0,3.0,1.0,4,6,8,0.0,0.0,Detchd,2000.0,1.0,490.0,3.0,3.0,2,153.0,50.0,0.0,0.0,4,WD ,165000
107,2028,903427040,bin_06,60.0,8520,4,4,Inside,3,OldTown,1.5Fin,6,7,1916,1950,None,0.0,3,4,BrkTil,3.0,3.0,1.0,3.0,168.0,2.0,546.0,0.0,3,5,1664,2526,0.0,2.0,0.0,5.0,1.0,4,10,8,1.0,4.0,Detchd,1916.0,1.0,216.0,3.0,3.0,2,88.0,15.0,0.0,0.0,8,CWD,136000
108,2309,526303060,bin_01,0.0,39384,3,4,CulDSac,1,NAmes,1Story,6,6,1957,1957,Stone,902.0,3,3,CBlock,4.0,3.0,4.0,5.0,1110.0,1.0,0.0,595.0,5,5,1390,1390,1.0,1.0,1.0,1.0,1.0,5,4,7,2.0,4.0,Attchd,1957.0,1.0,550.0,3.0,3.0,2,0.0,189.0,0.0,0.0,10,WD ,252000
109,51,528188120,bin_09,36.0,2628,4,4,Inside,3,NridgHt,2Story,7,5,2003,2003,Stone,106.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,764.0,5,5,764,1626,0.0,2.0,1.0,2.0,1.0,4,6,8,0.0,0.0,BuiltIn,2003.0,2.0,474.0,3.0,3.0,2,0.0,27.0,0.0,0.0,6,WD ,175500
110,699,902106010,bin_04,57.0,6406,4,4,Inside,3,OldTown,2Story,5,6,1939,1950,None,0.0,3,3,BrkTil,3.0,3.0,1.0,5.0,421.0,1.0,0.0,269.0,3,4,868,1558,0.0,1.0,1.0,3.0,1.0,3,7,8,1.0,4.0,Detchd,1939.0,1.0,400.0,3.0,3.0,2,0.0,36.0,0.0,182.0,10,WD ,150000
111,1881,534252110,bin_01,0.0,12342,3,4,Inside,3,NAmes,1Story,5,5,1960,1978,None,0.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,978.0,3,5,1422,1422,0.0,1.0,0.0,3.0,1.0,3,6,7,1.0,3.0,Attchd,1960.0,2.0,286.0,3.0,3.0,2,0.0,0.0,36.0,0.0,8,WD ,139900
112,1345,903232090,bin_06,52.0,6240,4,4,Inside,3,BrkSide,1.5Fin,5,7,1930,1992,None,0.0,3,3,PConc,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1078.0,3,5,1128,1573,0.0,2.0,0.0,3.0,1.0,3,8,8,1.0,4.0,Detchd,1930.0,1.0,360.0,3.0,3.0,1,0.0,0.0,0.0,0.0,6,WD ,162900
113,166,535457010,bin_01,87.0,10000,3,4,Corner,3,NAmes,1Story,6,6,1962,1962,BrkFace,261.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1116.0,3,5,1116,1116,0.0,1.0,1.0,3.0,1.0,3,5,8,0.0,0.0,Attchd,1962.0,1.0,440.0,3.0,3.0,2,0.0,0.0,0.0,385.0,2,WD ,160000
114,781,905228050,bin_01,0.0,9000,4,4,Corner,3,Sawyer,1Story,2,2,1947,1950,None,0.0,3,3,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,660,660,0.0,1.0,0.0,2.0,1.0,2,5,6,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,100.0,0.0,6,WD ,63900
115,379,527354200,bin_01,80.0,11088,4,4,Inside,3,NWAmes,1Story,6,5,1978,1998,BrkFace,144.0,3,3,PConc,3.0,3.0,1.0,5.0,832.0,1.0,0.0,308.0,4,5,1707,1707,0.0,2.0,0.0,3.0,1.0,3,7,8,1.0,3.0,Attchd,1978.0,3.0,479.0,3.0,3.0,2,0.0,0.0,0.0,0.0,5,WD ,184000
116,2818,908102320,bin_01,134.0,17755,4,4,Inside,3,Edwards,1Story,5,4,1959,1959,BrkFace,132.0,3,3,CBlock,3.0,3.0,1.0,4.0,176.0,1.0,0.0,1290.0,3,5,1466,1466,0.0,1.0,1.0,3.0,1.0,2,6,8,2.0,4.0,Attchd,1959.0,3.0,528.0,3.0,3.0,2,0.0,140.0,0.0,100.0,11,WD ,149900
117,1168,533215020,bin_07,0.0,4765,3,4,Inside,3,Somerst,1Story,9,5,2000,2000,BrkFace,260.0,4,3,PConc,4.0,3.0,3.0,6.0,1027.0,1.0,0.0,587.0,5,5,1638,1638,1.0,2.0,0.0,2.0,1.0,5,5,8,1.0,3.0,Attchd,2000.0,3.0,495.0,3.0,3.0,2,230.0,68.0,0.0,0.0,7,WD ,300000
118,1396,905226110,bin_08,0.0,10532,4,4,Corner,3,ClearCr,1Story,5,3,1960,1960,Stone,275.0,3,3,CBlock,3.0,3.0,2.0,3.0,988.0,1.0,0.0,0.0,4,5,1721,1721,1.0,2.0,0.0,3.0,1.0,3,7,5,2.0,3.0,Basment,1960.0,1.0,626.0,3.0,3.0,2,50.0,84.0,0.0,0.0,12,WD ,145000
119,838,907130100,bin_03,65.0,15426,3,4,Inside,3,CollgCr,2Story,6,5,1997,1997,None,0.0,3,3,PConc,4.0,3.0,1.0,6.0,821.0,1.0,0.0,107.0,5,5,928,1764,1.0,2.0,1.0,3.0,1.0,4,7,8,0.0,0.0,Attchd,1997.0,2.0,470.0,3.0,3.0,2,276.0,99.0,0.0,0.0,8,WD ,231500
120,1492,908127120,bin_02,63.0,13907,4,4,Inside,3,Edwards,1Story,5,6,1940,1969,None,0.0,3,3,CBlock,3.0,3.0,1.0,4.0,290.0,1.0,0.0,706.0,5,5,996,996,1.0,1.0,0.0,3.0,1.0,3,6,8,1.0,4.0,0,0.0,0.0,0.0,0.0,0.0,2,144.0,0.0,0.0,0.0,7,WD ,108000
121,637,535178040,bin_01,70.0,8750,4,4,Inside,3,NAmes,1Story,5,5,1956,1956,None,0.0,3,3,CBlock,3.0,3.0,1.0,3.0,435.0,4.0,202.0,565.0,3,5,1202,1202,0.0,1.0,0.0,3.0,1.0,3,6,8,0.0,0.0,Attchd,1956.0,2.0,304.0,3.0,3.0,2,0.0,35.0,120.0,0.0,11,COD,120000
122,1826,532377140,bin_01,0.0,9945,3,4,Inside,3,Sawyer,1Story,5,5,1961,1961,BrkFace,57.0,3,3,CBlock,3.0,3.0,1.0,3.0,827.0,1.0,0.0,161.0,3,5,988,988,1.0,1.0,0.0,3.0,1.0,3,5,8,0.0,0.0,Detchd,1963.0,1.0,572.0,3.0,3.0,2,0.0,0.0,0.0,0.0,10,WD ,128500
123,173,902106140,bin_02,56.0,8960,4,4,Inside,3,OldTown,1Story,5,6,1927,1950,None,0.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1008.0,4,4,1028,1028,0.0,1.0,0.0,2.0,1.0,3,5,8,1.0,4.0,Detchd,1927.0,1.0,360.0,3.0,3.0,2,0.0,0.0,130.0,0.0,3,WD ,115000
124,715,902301080,bin_06,50.0,3500,4,4,Inside,3,OldTown,1.5Fin,5,7,1947,1950,None,0.0,3,3,CBlock,3.0,3.0,1.0,2.0,312.0,1.0,0.0,408.0,3,5,720,1284,0.0,1.0,1.0,2.0,1.0,3,5,8,0.0,0.0,Detchd,1948.0,1.0,240.0,3.0,3.0,2,0.0,35.0,0.0,0.0,4,WD ,110000
125,1183,533350090,bin_03,0.0,24572,3,4,CulDSac,3,Veenker,2Story,9,3,1977,1977,BrkFace,1050.0,4,4,CBlock,4.0,3.0,1.0,6.0,410.0,1.0,0.0,584.0,3,5,1599,2944,0.0,2.0,2.0,3.0,1.0,4,9,8,1.0,4.0,Attchd,1977.0,2.0,864.0,3.0,3.0,2,140.0,70.0,16.0,0.0,6,WD ,150000
126,2433,528235130,bin_03,74.0,9056,3,4,Inside,3,Gilbert,2Story,8,5,2004,2004,None,0.0,4,3,PConc,5.0,4.0,3.0,1.0,0.0,1.0,0.0,707.0,5,5,707,1414,0.0,2.0,1.0,3.0,1.0,4,6,8,1.0,4.0,Attchd,2004.0,3.0,403.0,3.0,3.0,2,100.0,35.0,0.0,0.0,10,WD ,178000
127,2866,909282060,bin_04,70.0,12320,3,4,Inside,3,Crawfor,2Story,7,7,1932,1990,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,637.0,5,5,959,1609,0.0,1.0,1.0,3.0,1.0,4,8,8,2.0,4.0,2Types,1963.0,1.0,579.0,3.0,3.0,2,0.0,0.0,0.0,104.0,5,WD ,199500
128,2311,527105060,bin_03,60.0,8238,3,4,Inside,3,Gilbert,2Story,6,5,1997,1998,None,0.0,3,3,PConc,3.0,3.0,1.0,6.0,700.0,1.0,0.0,113.0,5,5,813,1525,1.0,2.0,1.0,3.0,1.0,3,6,8,1.0,3.0,Attchd,1997.0,3.0,400.0,3.0,3.0,2,421.0,72.0,0.0,0.0,5,WD ,183500
129,1551,910205010,bin_05,75.0,6000,4,4,Inside,3,IDOTRR,SLvl,5,5,1967,1967,None,0.0,2,3,CBlock,4.0,3.0,2.0,3.0,257.0,1.0,0.0,367.0,5,5,1092,1656,0.0,1.0,1.0,3.0,1.0,3,7,5,1.0,1.0,Attchd,1967.0,1.0,288.0,3.0,3.0,2,0.0,180.0,0.0,100.0,7,WD ,126000
130,1049,527454120,bin_07,24.0,2529,4,4,Inside,3,NPkVill,1Story,7,6,1977,1977,None,0.0,3,3,CBlock,4.0,3.0,1.0,5.0,378.0,1.0,0.0,677.0,2,5,1055,1055,0.0,2.0,0.0,2.0,1.0,3,4,8,0.0,0.0,Attchd,1977.0,1.0,440.0,3.0,3.0,2,0.0,38.0,0.0,0.0,9,WD ,148500
131,657,535376060,bin_03,60.0,10800,4,4,Inside,3,OldTown,2Story,5,7,1939,2006,None,0.0,3,4,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,676.0,5,5,676,1352,0.0,2.0,0.0,4.0,1.0,4,7,8,0.0,0.0,Detchd,1939.0,1.0,720.0,3.0,3.0,2,187.0,0.0,128.0,0.0,8,WD ,149000
132,414,527454130,bin_09,24.0,2349,4,4,Inside,3,NPkVill,2Story,6,5,1977,1977,None,0.0,3,3,CBlock,4.0,3.0,1.0,5.0,389.0,1.0,0.0,466.0,3,5,855,1456,0.0,2.0,1.0,3.0,1.0,3,6,8,1.0,3.0,Attchd,1977.0,1.0,440.0,3.0,3.0,2,0.0,28.0,0.0,0.0,5,WD ,137900
133,1181,533250160,bin_07,32.0,10846,3,4,CulDSac,3,Veenker,1Story,8,5,1993,1993,None,0.0,4,3,PConc,4.0,3.0,4.0,6.0,1619.0,1.0,0.0,100.0,5,5,1719,1719,2.0,1.0,1.0,1.0,1.0,4,6,8,2.0,4.0,Attchd,1993.0,3.0,473.0,3.0,3.0,2,122.0,30.0,0.0,0.0,5,Con,324000
134,1514,909100170,bin_02,67.0,5604,4,4,Inside,3,Edwards,1Story,5,6,1925,1950,None,0.0,3,3,CBlock,3.0,3.0,1.0,3.0,468.0,1.0,0.0,396.0,3,4,864,864,1.0,1.0,0.0,2.0,1.0,3,5,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,96.0,0.0,4,WD ,98000
135,1040,527450110,bin_09,21.0,1680,4,4,Inside,3,BrDale,2Story,6,5,1973,1973,BrkFace,359.0,3,3,CBlock,3.0,3.0,1.0,2.0,458.0,1.0,0.0,25.0,3,5,483,987,0.0,1.0,1.0,2.0,1.0,3,5,8,0.0,0.0,Detchd,1973.0,1.0,264.0,3.0,3.0,2,52.0,0.0,0.0,0.0,2,WD ,103400
