,Trap,Latitude,Longitude,WnvPresent,Tavg,Depart,DewPoint,WetBulb,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Heat/Cool,SunHours,isRainy,Humidity,Year,Month,Week,DewPoint_Roll22Lag1,WetBulb_Roll16Lag7,AvgSpeed_Roll22Lag5,Humidity_Roll16Lag1,isRainy_Roll6Lag21,PrecipTotal_Roll1Lag5,ResultSpeed_Roll23Lag5,AvgSpeed_Roll22Lag5,Heat/Cool_Roll12Lag12,Tavg_Roll12Lag12,Precip_X_DewPointRL,Precip_X_WetBulbRL,Precip_X_TavgRL,Precip_X_ResultDir,Precip_X_Latitude,Precip_X_Longitude,Species_1.0,Species_2.0,Species_3.0
71,T151,41.916265,-87.800515,1,72.75,5.0,58,64.0,522,1819,0.0,29.41,30.11,4.7,20,6.0,7.75,777.0,0,59.86,2013,9,36,61.22727272727273,66.9375,7.109090909090903,65.50874999999985,0.3333333333333333,0.13999999999999768,5.630434782608694,7.109090909090903,7.1875,72.1875,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
72,T158,41.682587,-87.707973,0,72.75,5.0,58,64.0,522,1819,0.0,29.41,30.11,4.7,20,6.0,7.75,777.0,0,59.86,2013,9,36,61.22727272727273,66.9375,7.109090909090903,65.50874999999985,0.3333333333333333,0.13999999999999768,5.630434782608694,7.109090909090903,7.1875,72.1875,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
73,T221,41.659112,-87.53869300000002,0,72.75,5.0,58,64.0,522,1819,0.0,29.41,30.11,4.7,20,6.0,7.75,777.0,0,59.86,2013,9,36,61.22727272727273,66.9375,7.109090909090903,65.50874999999985,0.3333333333333333,0.13999999999999768,5.630434782608694,7.109090909090903,7.1875,72.1875,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
74,T158,41.682587,-87.707973,0,72.75,5.0,58,64.0,522,1819,0.0,29.41,30.11,4.7,20,6.0,7.75,777.0,0,59.86,2013,9,36,61.22727272727273,66.9375,7.109090909090903,65.50874999999985,0.3333333333333333,0.13999999999999768,5.630434782608694,7.109090909090903,7.1875,72.1875,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
75,T900,41.974689,-87.890615,0,72.75,5.0,58,64.0,522,1819,0.0,29.41,30.11,4.7,20,6.0,7.75,777.0,0,59.86,2013,9,36,61.22727272727273,66.9375,7.109090909090903,65.50874999999985,0.3333333333333333,0.13999999999999768,5.630434782608694,7.109090909090903,7.1875,72.1875,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,0
76,T054C,41.925652,-87.63359,0,72.75,5.0,58,64.0,522,1819,0.0,29.41,30.11,4.7,20,6.0,7.75,777.0,0,59.86,2013,9,36,61.22727272727273,66.9375,7.109090909090903,65.50874999999985,0.3333333333333333,0.13999999999999768,5.630434782608694,7.109090909090903,7.1875,72.1875,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
77,T063,41.82561,-87.726549,0,72.75,5.0,58,64.0,522,1819,0.0,29.41,30.11,4.7,20,6.0,7.75,777.0,0,59.86,2013,9,36,61.22727272727273,66.9375,7.109090909090903,65.50874999999985,0.3333333333333333,0.13999999999999768,5.630434782608694,7.109090909090903,7.1875,72.1875,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
78,T031,41.801498,-87.763416,0,72.75,5.0,58,64.0,522,1819,0.0,29.41,30.11,4.7,20,6.0,7.75,777.0,0,59.86,2013,9,36,61.22727272727273,66.9375,7.109090909090903,65.50874999999985,0.3333333333333333,0.13999999999999768,5.630434782608694,7.109090909090903,7.1875,72.1875,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
79,T090,41.868077,-87.666901,0,72.75,5.0,58,64.0,522,1819,0.0,29.41,30.11,4.7,20,6.0,7.75,777.0,0,59.86,2013,9,36,61.22727272727273,66.9375,7.109090909090903,65.50874999999985,0.3333333333333333,0.13999999999999768,5.630434782608694,7.109090909090903,7.1875,72.1875,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
80,T046,41.891118,-87.65449100000002,0,72.75,5.0,58,64.0,522,1819,0.0,29.41,30.11,4.7,20,6.0,7.75,777.0,0,59.86,2013,9,36,61.22727272727273,66.9375,7.109090909090903,65.50874999999985,0.3333333333333333,0.13999999999999768,5.630434782608694,7.109090909090903,7.1875,72.1875,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
81,T062,41.800737,-87.71188000000002,0,72.75,5.0,58,64.0,522,1819,0.0,29.41,30.11,4.7,20,6.0,7.75,777.0,0,59.86,2013,9,36,61.22727272727273,66.9375,7.109090909090903,65.50874999999985,0.3333333333333333,0.13999999999999768,5.630434782608694,7.109090909090903,7.1875,72.1875,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
82,T011,41.944869,-87.832763,0,72.75,5.0,58,64.0,522,1819,0.0,29.41,30.11,4.7,20,6.0,7.75,777.0,0,59.86,2013,9,36,61.22727272727273,66.9375,7.109090909090903,65.50874999999985,0.3333333333333333,0.13999999999999768,5.630434782608694,7.109090909090903,7.1875,72.1875,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
83,T030,41.89923,-87.716788,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
84,T080,41.754676,-87.612922,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
85,T159,41.732984,-87.649642,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
86,T900,41.974689,-87.890615,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
87,T114,41.798697,-87.736812,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
88,T054,41.921965,-87.632085,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
89,T160,41.903002,-87.68826700000002,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
90,T077,41.778748,-87.586427,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
91,T065,41.778297,-87.752411,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
92,T220,41.963976,-87.69181,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
93,T013,41.923738,-87.785288,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
94,T031,41.801498,-87.763416,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
95,T073,41.773215,-87.60088,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
96,T903,41.957799,-87.930995,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
97,T011,41.944869,-87.832763,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
98,T212,41.680946,-87.535198,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,0
99,T223,41.973845,-87.805059,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
100,T226,41.793818,-87.654234,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
101,T222,41.925198,-87.746381,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
102,T082,41.803423,-87.642984,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
103,T226,41.793818,-87.654234,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
104,T128,41.704572,-87.56566600000002,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
105,T151,41.916265,-87.800515,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
106,T080,41.754676,-87.612922,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
107,T221,41.659112,-87.53869300000002,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
108,T063,41.82561,-87.726549,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
109,T102,41.750498,-87.605294,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
110,T089,41.723195,-87.64997,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
111,T054,41.921965,-87.632085,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
112,T030,41.89923,-87.716788,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
113,T160,41.903002,-87.68826700000002,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
114,T900,41.974689,-87.890615,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
115,T031,41.801498,-87.763416,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
116,T160,41.903002,-87.68826700000002,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
117,T090,41.868077,-87.666901,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
118,T090,41.868077,-87.666901,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
119,T033,41.906638,-87.701431,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
120,T147,41.932094,-87.700117,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
121,T227,41.728495,-87.60096300000002,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
122,T209,41.740641,-87.546587,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
123,T218,41.948167,-87.730698,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
124,T144,41.94016,-87.794896,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
125,T046,41.891118,-87.65449100000002,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
126,T145,41.878114,-87.629798,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
127,T222,41.925198,-87.746381,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
128,T094,41.720848,-87.666014,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
129,T002,41.95469,-87.800991,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
130,T035,41.763733,-87.742302,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
131,T114,41.798697,-87.736812,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
132,T102,41.750498,-87.605294,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
133,T028,41.986921,-87.689778,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
134,T073,41.773215,-87.60088,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
135,T048,41.867108,-87.654224,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
136,T008,42.008314,-87.77792099999998,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
137,T089,41.723195,-87.64997,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,0
138,T003,41.964242,-87.757639,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
139,T135,41.662014,-87.72460799999998,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
140,T158,41.682587,-87.707973,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
141,T138,41.72646500000001,-87.585413,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,1,0
142,T232,41.912563,-87.66805500000002,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
143,T903,41.957799,-87.930995,1,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,1,0,0
144,T235,41.776428,-87.627096,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,0
145,T011,41.944869,-87.832763,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
146,T082,41.803423,-87.642984,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
147,T228,41.951866,-87.72505699999998,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
148,T047,41.868142,-87.696269,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,1
149,T135,41.662014,-87.72460799999998,0,76.25,3.0,68,71.0,449,1907,0.0,29.235,29.93,4.0,5,5.5,11.25,858.0,1,75.66,2011,8,31,67.72727272727273,71.9375,7.5,66.77749999999993,0.16666666666666666,0.0,5.330434782608697,7.5,15.75,80.75,0.0,0.0,0.0,0.0,0.0,-0.0,0,0,0
